XLOC,ZLOC,RV_00,RV_10,RV_20,RV_30,RV_01,RV_11,RV_21,RV_31,RV_02,RV_12,RV_22,RV_32,CS,CONTACT,xWOBACON,CRV,FOUL,SWING_00,TAKE_00,DELTA_00,SWING_01,TAKE_01,DELTA_01,SWING_02,TAKE_02,DELTA_02,SWING_10,TAKE_10,DELTA_10,SWING_11,TAKE_11,DELTA_11,SWING_12,TAKE_12,DELTA_12,SWING_20,TAKE_20,DELTA_20,SWING_21,TAKE_21,DELTA_21,SWING_22,TAKE_22,DELTA_22,SWING_30,TAKE_30,DELTA_30,SWING_31,TAKE_31,DELTA_31,SWING_32,TAKE_32,DELTA_32
-1.25,3.55,0.021,0.055,0.099,0.157,0.02,0.019,0.114,-0.03,0.0,0.065,0.076,0.103,0.0,0.229,0.23,-0.002,0.0648,-0.0313826,0.032,-0.0633826,-0.0430838,0.024,-0.0670838,-0.116108,0.021,-0.137108,-0.029711,0.088,-0.117711,-0.0455912,0.048,-0.0935912,-0.132299,0.038,-0.170299,-0.0522776,0.143,-0.1952776,-0.058128200000000005,0.064,-0.1221282,-0.161597,0.085,-0.246597,-0.0982466,0.051,-0.1492466,-0.055620800000000005,0.168,-0.2236208,-0.22713199999999997,0.234,-0.461132
-1.25,3.65,0.033,0.119,0.096,0.213,0.02,0.026,0.09,0.185,0.02,0.062,0.06,0.029,0.0,0.185,0.301,-0.132,0.0281,-0.055614699999999996,0.032,-0.08761469999999999,-0.0674181,0.024,-0.0914181,-0.14667,0.021,-0.16766999999999999,-0.053928500000000004,0.088,-0.1419285,-0.06994739999999999,0.048,-0.1179474,-0.163785,0.038,-0.201785,-0.0766922,0.143,-0.2196922,-0.0825939,0.064,-0.1465939,-0.19475499999999998,0.085,-0.279755,-0.1230627,0.051,-0.1740627,-0.0800646,0.168,-0.24806460000000002,-0.26403,0.234,-0.49803
-1.25,3.75,0.039,0.067,0.133,0.131,0.04,0.027,0.103,0,0.02,0.034,0.054,0.117,0.0,0,0,0,0.0437,-0.0386169,0.032,-0.07061690000000001,-0.0532287,0.024,-0.0772287,-0.15,0.021,-0.17099999999999999,-0.036529500000000006,0.088,-0.1245295,-0.0563598,0.048,-0.1043598,-0.171,0.038,-0.20900000000000002,-0.0647094,0.143,-0.2077094,-0.0720153,0.064,-0.1360153,-0.209,0.085,-0.294,-0.12211290000000001,0.051,-0.17311290000000001,-0.0688842,0.168,-0.23688420000000002,-0.294,0.234,-0.528
-1.25,3.85,0.035,0.047,0.146,0.117,0.025,0.05,0.077,0,0.023,0.03,0.096,0.317,0.0,0,0,0,0.0286,-0.03805819999999999,0.032,-0.07005819999999999,-0.052458599999999994,0.024,-0.07645859999999999,-0.15,0.021,-0.17099999999999999,-0.036001000000000005,0.088,-0.124001,-0.055544399999999994,0.048,-0.1035444,-0.171,0.038,-0.20900000000000002,-0.0637732,0.143,-0.2067732,-0.0709734,0.064,-0.13497340000000002,-0.209,0.085,-0.294,-0.1203462,0.051,-0.1713462,-0.0678876,0.168,-0.23588760000000003,-0.294,0.234,-0.528
-1.25,3.95,0.036,0.066,0.062,0.104,0.054,0.037,0.047,0.298,0.109,0.108,0.114,0.216,0.0084,0,0,0,0.0317,-0.0381729,0.0314204,-0.0695933,-0.0526167,0.023370000000000002,-0.0759867,-0.15,0.0195636,-0.16956359999999998,-0.0361095,0.0869668,-0.1230763,-0.055711800000000006,0.0471432,-0.102855,-0.171,0.0362444,-0.20724440000000002,-0.0639654,0.14127800000000001,-0.20524340000000002,-0.07118730000000001,0.0628828,-0.13407010000000003,-0.209,0.08253040000000002,-0.2915304,-0.12070890000000001,0.0495888,-0.1702977,-0.0680922,0.1660344,-0.23412660000000002,-0.294,0.22956480000000004,-0.5235648
-1.15,0.55,0.029,0.05,0.075,0,0.019,0.049,0.077,0,-0.04,-0.003,0.019,0.086,0.0,0,0,0,0.0099,-0.0373663,0.032,-0.06936629999999999,-0.0515049,0.024,-0.0755049,-0.15,0.021,-0.17099999999999999,-0.0353465,0.088,-0.1233465,-0.0545346,0.048,-0.1025346,-0.171,0.038,-0.20900000000000002,-0.0626138,0.143,-0.20561379999999999,-0.06968310000000001,0.064,-0.1336831,-0.209,0.085,-0.294,-0.11815830000000001,0.051,-0.1691583,-0.0666534,0.168,-0.2346534,-0.294,0.234,-0.528
-1.15,0.65,0.037,0.025,0,0,0.029,0.024,0.116,0.232,-0.027,-0.022,0.035,0.086,0.0,0,0,0,0,-0.037,0.032,-0.069,-0.051,0.024,-0.075,-0.15,0.021,-0.17099999999999999,-0.035,0.088,-0.123,-0.054,0.048,-0.10200000000000001,-0.171,0.038,-0.20900000000000002,-0.062,0.143,-0.205,-0.069,0.064,-0.133,-0.209,0.085,-0.294,-0.117,0.051,-0.168,-0.066,0.168,-0.234,-0.294,0.234,-0.528
-1.15,0.75,0.026,0.05,0.13,0,0.011,0.038,0.023,0,-0.038,-0.003,0.06,0.129,0.0,0,0,0,0.0087,-0.0373219,0.032,-0.06932189999999999,-0.051443699999999995,0.024,-0.0754437,-0.15,0.021,-0.17099999999999999,-0.0353045,0.088,-0.1233045,-0.0544698,0.048,-0.1024698,-0.171,0.038,-0.20900000000000002,-0.0625394,0.143,-0.20553939999999998,-0.0696003,0.064,-0.1336003,-0.209,0.085,-0.294,-0.1180179,0.051,-0.1690179,-0.0665742,0.168,-0.2345742,-0.294,0.234,-0.528
-1.15,0.85,0.022,0.007,0,0,0.001,0.021,0.081,0.083,0.01,-0.047,-0.015,0.227,0.0,0.032,0.04,-0.418,0.0152,-0.0497544,0.032,-0.0817544,-0.0635192,0.024,-0.08751919999999999,-0.158576,0.021,-0.17957599999999999,-0.047788000000000004,0.088,-0.135788,-0.0664688,0.048,-0.1144688,-0.178904,0.038,-0.216904,-0.0743344,0.143,-0.21733439999999998,-0.0812168,0.064,-0.1452168,-0.215688,0.085,-0.300688,-0.1284104,0.051,-0.1794104,-0.0782672,0.168,-0.24626720000000002,-0.29796799999999996,0.234,-0.531968
-1.15,0.95,0.03,0.025,-0.04,0,0.0,0.029,0.071,0.241,0.01,-0.005,0.058,0.485,0.0,0,0,0,0.0312,-0.03815439999999999,0.032,-0.07015439999999999,-0.05259119999999999,0.024,-0.0765912,-0.15,0.021,-0.17099999999999999,-0.036092,0.088,-0.124092,-0.05568479999999999,0.048,-0.1036848,-0.171,0.038,-0.20900000000000002,-0.06393439999999999,0.143,-0.20693439999999996,-0.0711528,0.064,-0.13515280000000002,-0.209,0.085,-0.294,-0.12065039999999999,0.051,-0.17165039999999998,-0.0680592,0.168,-0.23605920000000002,-0.294,0.234,-0.528
-1.15,1.05,0.036,0.04,0.134,0.055,0.014,0.027,0.017,0.232,0.0,-0.022,0.042,0.157,0.0,0.026,0.135,-0.122,0.029,-0.04028299999999999,0.032,-0.07228299999999999,-0.05432499999999999,0.024,-0.07832499999999999,-0.149272,0.021,-0.17027199999999998,-0.038277,0.088,-0.126277,-0.057333999999999996,0.048,-0.105334,-0.16972600000000002,0.038,-0.20772600000000002,-0.06535799999999999,0.143,-0.208358,-0.072379,0.064,-0.136379,-0.206738,0.085,-0.291738,-0.12052299999999999,0.051,-0.17152299999999998,-0.06936999999999999,0.168,-0.23737,-0.289528,0.234,-0.523528
-1.15,1.15,0.027,0.045,0.109,0.155,0.007,0.0,0.077,0.018,-0.015,-0.099,-0.01,-0.149,0.0,0.033,0.06,-0.119,0.0374,-0.041089799999999996,0.032,-0.0730898,-0.055151399999999996,0.024,-0.0791514,-0.14897699999999997,0.021,-0.16997699999999996,-0.039081000000000005,0.088,-0.127081,-0.0581646,0.048,-0.1061646,-0.169284,0.038,-0.207284,-0.0661998,0.143,-0.2091998,-0.0732306,0.064,-0.1372306,-0.20603,0.085,-0.29103,-0.1214418,0.051,-0.1724418,-0.0702174,0.168,-0.23821740000000002,-0.288225,0.234,-0.522225
-1.15,1.25,0.023,0.044,0.073,0.151,0.013,0.015,0.042,0.184,-0.047,-0.008,0.002,0.131,0.0,0.104,0.24,0.028,0.0627,-0.0325599,0.032,-0.0645599,-0.0459817,0.024,-0.06998170000000001,-0.131488,0.021,-0.15248799999999998,-0.0306425,0.088,-0.1186425,-0.0488578,0.048,-0.0968578,-0.15030400000000002,0.038,-0.18830400000000003,-0.0565274,0.143,-0.1995274,-0.06323830000000001,0.064,-0.12723830000000003,-0.184352,0.085,-0.269352,-0.1092559,0.051,-0.1602559,-0.060362200000000005,0.168,-0.22836220000000002,-0.26051199999999997,0.234,-0.49451199999999995
-1.15,1.35,0.036,0.035,0.046,0.147,-0.001,-0.024,0.021,0.166,-0.041,0.061,-0.015,-0.188,0.0,0.175,0.259,0.109,0.0801,-0.014413699999999998,0.032,-0.0464137,-0.027085099999999997,0.024,-0.051085099999999994,-0.10467499999999999,0.021,-0.12567499999999998,-0.012603500000000007,0.088,-0.1006035,-0.0298004,0.048,-0.0778004,-0.12200000000000001,0.038,-0.16,-0.037041199999999996,0.143,-0.18004119999999998,-0.04337690000000001,0.064,-0.10737690000000001,-0.15335,0.085,-0.23835,-0.08682170000000002,0.051,-0.13782170000000002,-0.040661600000000006,0.168,-0.2086616,-0.22347499999999995,0.234,-0.45747499999999997
-1.15,1.45,0.032,0.046,0.107,0.122,0.006,0.006,0.055,0.158,0.012,0.025,0.027,0.104,0.0075,0.11,0.373,0.382,0.0769,0.006244700000000006,0.031482500000000004,-0.025237799999999998,-0.007291899999999997,0.0234375,-0.030729399999999997,-0.09148,0.019717500000000002,-0.1111975,0.008178499999999998,0.0870775,-0.078899,-0.010192599999999996,0.047235,-0.057427599999999995,-0.11017000000000002,0.0364325,-0.14660250000000002,-0.017927799999999994,0.1414625,-0.15939029999999998,-0.0246961,0.0630025,-0.0876986,-0.14399,0.08279500000000001,-0.22678500000000001,-0.0711073,0.04973999999999999,-0.12084729999999999,-0.021795400000000006,0.16624500000000003,-0.18804040000000005,-0.21964,0.23004000000000002,-0.44968
-1.15,1.55,0.022,0.042,0.04,0.155,0.015,-0.002,0.048,0.184,-0.054,0.004,-0.077,0.177,0.0112,0.157,0.227,-0.057,0.0701,-0.0427337,0.0312272,-0.0739609,-0.0555171,0.02316,-0.0786771,-0.135399,0.0190848,-0.1544838,-0.0409075,0.08662239999999999,-0.12752989999999997,-0.0582564,0.0468576,-0.105114,-0.15310200000000002,0.0356592,-0.18876120000000002,-0.0655612,0.14070399999999997,-0.20626519999999998,-0.0719529,0.0625104,-0.1344633,-0.185136,0.08170720000000001,-0.2668432,-0.1157817,0.04911839999999999,-0.1649001,-0.0692136,0.1653792,-0.2345928,-0.256791,0.2280864,-0.4848774
-1.15,1.65,0.023,0.027,0.069,0,0.001,-0.007,0.022,0.254,0.008,-0.038,0.023,0.252,0.0105,0.189,0.321,0.064,0.1221,-0.022428699999999996,0.031275500000000005,-0.0537042,-0.03549209999999999,0.0232125,-0.058704599999999996,-0.10955399999999998,0.019204500000000003,-0.1287585,-0.020562499999999997,0.0867085,-0.10727099999999999,-0.038291399999999996,0.046929000000000005,-0.0852204,-0.126585,0.035805500000000004,-0.1623905,-0.04575619999999999,0.1408475,-0.18660369999999998,-0.05228789999999999,0.0626035,-0.1148914,-0.157403,0.08191300000000001,-0.239316,-0.0970767,0.049236,-0.14631270000000002,-0.049488599999999994,0.16554300000000002,-0.21503160000000002,-0.22633799999999998,0.22845600000000002,-0.45479400000000003
-1.15,1.75,0.014,0.037,0.043,0.411,0.03,0.027,-0.01,0.183,-0.011,-0.021,0.048,0.186,0.0132,0.254,0.33,0.044,0.1401,-0.021609700000000003,0.031089200000000004,-0.05269890000000001,-0.0340151,0.023010000000000003,-0.0570251,-0.100724,0.018742800000000004,-0.1194668,-0.0198375,0.08637639999999999,-0.1062139,-0.0366734,0.0466536,-0.08332700000000001,-0.11639000000000001,0.0352412,-0.15163120000000002,-0.0437622,0.140294,-0.1840562,-0.049964900000000007,0.062244400000000005,-0.11220930000000001,-0.144738,0.0811192,-0.2258572,-0.0924977,0.0487824,-0.1412801,-0.047306600000000004,0.16491120000000004,-0.21221780000000004,-0.208148,0.22703040000000002,-0.4351784
-1.15,1.85,0.02,0.033,0.023,0.122,-0.012,-0.004,0.027,0.055,-0.071,-0.03,-0.004,0.128,0.0203,0.294,0.24,-0.048,0.1565,-0.046024499999999996,0.0305993,-0.07662379999999999,-0.05809949999999999,0.0224775,-0.080577,-0.120012,0.0175287,-0.1375407,-0.0442995,0.0855031,-0.1298026,-0.060687,0.0459294,-0.1066164,-0.134838,0.033757300000000004,-0.1685953,-0.067587,0.1388385,-0.20642549999999998,-0.07362450000000001,0.0613001,-0.1349246,-0.16166599999999998,0.0790318,-0.24069779999999996,-0.1150245,0.0475896,-0.1626141,-0.07103699999999999,0.1632498,-0.2342868,-0.22167599999999998,0.2232816,-0.44495759999999995
-1.15,1.95,0.025,0.013,0.119,0.006,-0.01,-0.009,-0.018,0.116,-0.056,0.049,-0.016,0.042,0.0239,0.3,0.21,0.002,0.1486,-0.0307982,0.0303509,-0.0611491,-0.0426786,0.0222075,-0.0648861,-0.10439999999999999,0.0169131,-0.1213131,-0.029101000000000005,0.08506029999999999,-0.1141613,-0.0452244,0.0455622,-0.0907866,-0.1191,0.033004900000000004,-0.1521049,-0.052013199999999996,0.1381005,-0.1901137,-0.0579534,0.0608213,-0.11877470000000001,-0.1457,0.0779734,-0.2236734,-0.0986862,0.04698479999999999,-0.145671,-0.0554076,0.1624074,-0.217815,-0.2052,0.22138080000000002,-0.4265808
-1.15,2.05,0.011,0.029,0.066,0.196,-0.011,0.013,0.031,0.272,0.049,-0.02,0.017,0.13,0.0334,0.323,0.225,0.022,0.1411,-0.023163700000000002,0.029695400000000004,-0.052859100000000006,-0.0346171,0.021495,-0.0561121,-0.094444,0.0152886,-0.1097326,-0.021527500000000005,0.08389179999999999,-0.1054193,-0.037071400000000004,0.0445932,-0.0816646,-0.10866100000000002,0.031019400000000003,-0.13968040000000004,-0.0436162,0.13615299999999997,-0.17976919999999996,-0.04934290000000001,0.05955780000000001,-0.10890070000000002,-0.134387,0.07518040000000001,-0.20956740000000001,-0.08861170000000002,0.04538879999999999,-0.13400050000000002,-0.0468886,0.1601844,-0.207073,-0.191932,0.2163648,-0.4082968
-1.15,2.15,0.018,0.02,0.047,0.098,-0.001,0.005,0.005,0.092,0.04,-0.004,0.035,0.02,0.0262,0.33,0.239,-0.011,0.1518,-0.03403659999999999,0.030192200000000002,-0.0642288,-0.04554179999999999,0.022035000000000003,-0.06757679999999999,-0.10412999999999999,0.0165198,-0.12064979999999999,-0.032393,0.08477739999999999,-0.11717039999999998,-0.04800719999999999,0.0453276,-0.0933348,-0.11819999999999999,0.0325242,-0.15072419999999997,-0.054581599999999994,0.137629,-0.1922106,-0.0603342,0.060515400000000004,-0.1208496,-0.14365999999999998,0.0772972,-0.22095719999999996,-0.09978059999999998,0.04659839999999999,-0.14637899999999998,-0.0578688,0.1618692,-0.219738,-0.20060999999999996,0.2201664,-0.42077639999999994
-1.15,2.25,0.019,0.027,0.054,0.155,-0.003,0.0,-0.012,0.071,-0.02,0.031,0.035,0.119,0.0208,0.37,0.265,-0.009,0.1656,-0.032767199999999996,0.0305648,-0.063332,-0.043905599999999996,0.022439999999999998,-0.06634559999999999,-0.09783,0.0174432,-0.11527319999999999,-0.031176000000000002,0.08544159999999998,-0.11661759999999999,-0.0462924,0.0458784,-0.0921708,-0.11106,0.0336528,-0.1447128,-0.052657199999999994,0.13873599999999997,-0.19139319999999996,-0.058226400000000005,0.0612336,-0.11946000000000001,-0.135,0.0788848,-0.2138848,-0.0964152,0.047505599999999995,-0.14392080000000002,-0.0558396,0.1631328,-0.2189724,-0.18855,0.2230176,-0.41156760000000003
-1.15,2.35,0.036,0.011,0.078,0.096,0.014,0.013,-0.019,0.05,-0.032,0.01,-0.029,0.134,0.0211,0.339,0.221,0.019,0.1675,-0.0242135,0.0305441,-0.054757600000000003,-0.0358125,0.0224175,-0.05823,-0.092709,0.0173919,-0.1101009,-0.0225565,0.08540469999999999,-0.10796119999999998,-0.038298,0.0458478,-0.08414579999999999,-0.10659000000000002,0.0335901,-0.14018010000000003,-0.044926,0.13867449999999998,-0.18360049999999997,-0.05072550000000001,0.0611937,-0.1119192,-0.131708,0.07879660000000001,-0.2105046,-0.0904935,0.047455199999999996,-0.1379487,-0.04824,0.1630626,-0.2113026,-0.187893,0.2228592,-0.4107522
-1.15,2.45,0.011,0.021,0.04,0.147,-0.015,-0.013,0.015,0.157,-0.041,-0.001,-0.002,0.094,0.0342,0.382,0.23,-0.079,0.1535,-0.0587235,0.029640200000000002,-0.0883637,-0.06952449999999999,0.021435,-0.09095949999999998,-0.12287799999999999,0.015151800000000003,-0.13802979999999998,-0.0571805,0.08379339999999999,-0.14097389999999999,-0.071839,0.0445116,-0.1163506,-0.135856,0.0308522,-0.1667082,-0.078011,0.135989,-0.214,-0.0834115,0.0594514,-0.14286290000000001,-0.15934,0.0749452,-0.23428520000000003,-0.1204435,0.04525439999999999,-0.16569789999999998,-0.081097,0.15999720000000003,-0.24109420000000004,-0.21187,0.2159424,-0.4278124
-1.15,2.55,0.009,0.027,0.064,0.113,0.031,0.025,0.008,0.062,-0.013,-0.039,0.053,0.08,0.0148,0.376,0.269,-0.032,0.1607,-0.0410659,0.030978799999999997,-0.0720447,-0.0520517,0.02289,-0.0749417,-0.105632,0.0184692,-0.12410120000000001,-0.039496500000000004,0.08617959999999998,-0.12567609999999999,-0.0544058,0.0464904,-0.10089619999999999,-0.11873600000000001,0.034906799999999995,-0.1536428,-0.0606834,0.13996599999999998,-0.20064939999999998,-0.0661763,0.06203159999999999,-0.12820789999999999,-0.14244800000000002,0.08064879999999999,-0.2230968,-0.1038419,0.0485136,-0.1523555,-0.0638222,0.1645368,-0.228359,-0.195488,0.22618560000000001,-0.4216736
-1.15,2.65,0.02,0.014,0.022,0.016,-0.013,-0.025,0.022,0.137,0.009,-0.013,0.077,0.136,0.0226,0.332,0.248,-0.025,0.1884,-0.039986799999999996,0.0304406,-0.0704274,-0.0519764,0.022305000000000002,-0.0742814,-0.10849999999999999,0.017135400000000002,-0.12563539999999998,-0.038274,0.0852202,-0.1234942,-0.0545456,0.04569480000000001,-0.10024040000000001,-0.122528,0.033276599999999996,-0.1558046,-0.061396799999999994,0.138367,-0.1997638,-0.0673916,0.0609942,-0.1283858,-0.147912,0.07835560000000001,-0.2262676,-0.1084988,0.0472032,-0.155702,-0.0648224,0.1627116,-0.22753400000000001,-0.20469199999999996,0.22206720000000002,-0.4267592
-1.15,2.75,0.014,0.03,0.023,0.058,-0.015,0.014,0.072,0.149,-0.011,0.036,0.036,0.058,0.0229,0.409,0.258,-0.012,0.1407,-0.0319809,0.030419900000000003,-0.062400800000000006,-0.042224700000000004,0.0222825,-0.0645072,-0.09355799999999999,0.0170841,-0.1106421,-0.030517500000000003,0.08518329999999999,-0.11570079999999999,-0.0444198,0.0456642,-0.090084,-0.105969,0.0332139,-0.1391829,-0.0502734,0.1383055,-0.1885789,-0.05539530000000001,0.0609543,-0.11634960000000001,-0.12842699999999999,0.0782674,-0.2066944,-0.0905169,0.047152799999999995,-0.1376697,-0.0532002,0.16264140000000002,-0.21584160000000002,-0.178662,0.2219088,-0.4005708
-1.15,2.85,0.028,0.021,0.05,0.108,-0.018,0.013,0.0,0.132,0.03,-0.013,0.038,0.061,0.0102,0.362,0.248,-0.047,0.1522,-0.0462514,0.0312962,-0.0775476,-0.057314199999999996,0.023235000000000002,-0.0805492,-0.112714,0.0192558,-0.1319698,-0.044671,0.0867454,-0.1314164,-0.059684799999999996,0.046959600000000004,-0.1066444,-0.126112,0.035868199999999996,-0.1619802,-0.06600639999999999,0.14090899999999998,-0.20691539999999997,-0.0715378,0.0626434,-0.1341812,-0.150356,0.08200120000000001,-0.23235719999999999,-0.1094674,0.0492864,-0.1587538,-0.0691672,0.1656132,-0.2347804,-0.204586,0.22861440000000002,-0.43320040000000004
-1.15,2.95,0.009,0.01,0.041,0.138,-0.003,0.006,0.053,0.126,-0.014,-0.032,0.003,0.054,0.0078,0.345,0.187,-0.175,0.1527,-0.09025989999999999,0.0314618,-0.12172169999999999,-0.10156769999999998,0.023415,-0.12498269999999997,-0.158625,0.0196662,-0.17829119999999998,-0.0886445,0.0870406,-0.17568509999999998,-0.1039908,0.0472044,-0.1511952,-0.17238,0.036369799999999994,-0.20874979999999999,-0.1104524,0.14140099999999997,-0.2518534,-0.1161063,0.0629626,-0.17906889999999998,-0.19726999999999997,0.08270680000000001,-0.27997679999999997,-0.1548759,0.049689599999999993,-0.2045655,-0.1136832,0.16617479999999998,-0.279858,-0.252945,0.22988160000000002,-0.4828266
-1.15,3.05,0.011,0.006,0.082,0.13,0.006,0.041,0.105,0.085,-0.006,0.033,0.079,0.063,0.0051,0.361,0.239,-0.047,0.1315,-0.045475499999999995,0.0316481,-0.07712359999999999,-0.05626249999999999,0.023617500000000003,-0.07987999999999999,-0.112817,0.020127900000000004,-0.1329449,-0.0439345,0.0873727,-0.1313072,-0.058574,0.0474798,-0.1060538,-0.12623600000000001,0.0369341,-0.1631701,-0.06473799999999999,0.1419545,-0.2066925,-0.0701315,0.0633217,-0.1334532,-0.150518,0.08350060000000001,-0.23401860000000002,-0.1071155,0.0501432,-0.1572587,-0.06782,0.16680660000000003,-0.23462660000000002,-0.20483300000000002,0.2313072,-0.4361402
-1.15,3.15,0.025,0.01,0.071,0.16,-0.001,0.052,0.082,0.088,-0.017,-0.024,0.014,0.036,0.0028,0.275,0.217,-0.06,0.1683,-0.0495521,0.031806799999999996,-0.0813589,-0.0620583,0.023790000000000002,-0.0858483,-0.12525,0.0205212,-0.1457712,-0.0477655,0.08765559999999999,-0.1354211,-0.0647382,0.047714400000000004,-0.1124526,-0.14047500000000002,0.0374148,-0.17788980000000001,-0.07188459999999999,0.142426,-0.2143106,-0.0781377,0.06362759999999999,-0.14176529999999998,-0.16802499999999998,0.08417680000000001,-0.2522018,-0.1210161,0.0505296,-0.1715457,-0.0754578,0.1673448,-0.24280259999999998,-0.22964999999999997,0.23252160000000002,-0.4621716
-1.15,3.25,0.016,0.015,0.047,0.14,0.01,-0.016,0.071,0.152,0.058,0.02,0.037,0.149,0.0033,0.299,0.256,-0.018,0.1338,-0.0362696,0.0317723,-0.0680419,-0.0479568,0.023752500000000003,-0.0717093,-0.110532,0.020435700000000005,-0.13096770000000002,-0.034600000000000006,0.0875941,-0.1221941,-0.050461200000000005,0.0476634,-0.0981246,-0.12525300000000003,0.037310300000000005,-0.16256330000000002,-0.057139600000000006,0.1423235,-0.1994631,-0.06298320000000002,0.06356110000000001,-0.12654430000000003,-0.151891,0.0840298,-0.23592079999999999,-0.10305360000000001,0.0504456,-0.1534992,-0.060478800000000006,0.16722780000000004,-0.22770660000000004,-0.211476,0.2322576,-0.4437336
-1.15,3.35,0.023,0.048,0.099,0.177,-0.012,0.034,-0.008,0.124,-0.025,0.014,0.067,0.105,0.0065,0.198,0.28,-0.005,0.115,-0.034919,0.0315515,-0.0664705,-0.047756999999999994,0.023512500000000002,-0.0712695,-0.12129000000000001,0.019888500000000003,-0.1411785,-0.033085,0.0872005,-0.1202855,-0.050508,0.047337000000000004,-0.097845,-0.138132,0.0366415,-0.1747735,-0.057844,0.1416675,-0.1995115,-0.06426300000000001,0.0631355,-0.12739850000000003,-0.16860799999999998,0.08308900000000001,-0.251697,-0.10827900000000001,0.049908,-0.15818700000000002,-0.061512000000000004,0.16647900000000002,-0.22799100000000003,-0.236778,0.23056800000000002,-0.46734600000000004
-1.15,3.45,0.032,0.075,0.113,0.118,0.045,0.019,0.078,0.131,0.03,-0.007,0.087,0.165,0.0,0.22,0.292,0.059,0.0804,-0.018854800000000005,0.032,-0.050854800000000006,-0.0309004,0.024,-0.0549004,-0.10401999999999999,0.021,-0.12502,-0.017134000000000003,0.088,-0.105134,-0.03348160000000001,0.048,-0.08148160000000002,-0.12040000000000002,0.038,-0.1584,-0.040364800000000006,0.143,-0.1833648,-0.04638760000000001,0.064,-0.1103876,-0.15004,0.085,-0.23504000000000003,-0.08768680000000001,0.051,-0.1386868,-0.04380640000000001,0.168,-0.2118064,-0.21634,0.234,-0.45034
-1.15,3.55,0.039,0.05,0.116,0.172,0.015,0.031,0.094,-0.088,0.01,0.001,0.057,0.204,0.0,0.208,0.052,-0.098,0.0783,-0.0525851,0.032,-0.0845851,-0.0647693,0.024,-0.0887693,-0.139184,0.021,-0.160184,-0.0508445,0.088,-0.13884449999999998,-0.0673802,0.048,-0.1153802,-0.155816,0.038,-0.19381600000000002,-0.07434260000000001,0.143,-0.2173426,-0.08043470000000001,0.064,-0.14443470000000003,-0.18591200000000002,0.085,-0.27091200000000004,-0.12220910000000001,0.051,-0.1732091,-0.0778238,0.168,-0.2458238,-0.253232,0.234,-0.487232
-1.15,3.65,0.03,0.081,0.097,0.101,0.008,0.017,0.108,0.106,0.004,0.02,0.045,0.249,0.0,0.146,0.436,0.045,0.0702,-0.0276254,0.032,-0.0596254,-0.0405642,0.024,-0.0645642,-0.12153,0.021,-0.14253,-0.025777,0.088,-0.11377699999999999,-0.0433368,0.048,-0.0913368,-0.139464,0.038,-0.177464,-0.0507304,0.143,-0.1937304,-0.0571998,0.064,-0.1211998,-0.17191599999999999,0.085,-0.256916,-0.1015614,0.051,-0.15256139999999999,-0.0544272,0.168,-0.22242720000000002,-0.24450599999999997,0.234,-0.478506
-1.15,3.75,0.038,0.048,0.063,0.108,0.009,0.019,0.058,0.126,0.019,-0.014,0.064,0.224,0.0,0.143,0.097,-0.156,0.0466,-0.05574119999999999,0.032,-0.08774119999999999,-0.0683916,0.024,-0.09239159999999999,-0.150858,0.021,-0.17185799999999998,-0.053933999999999996,0.088,-0.141934,-0.0711024,0.048,-0.1191024,-0.168855,0.038,-0.206855,-0.07833119999999999,0.143,-0.22133119999999998,-0.0846564,0.064,-0.14865640000000002,-0.201421,0.085,-0.286421,-0.1280292,0.051,-0.1790292,-0.0819456,0.168,-0.2499456,-0.27426599999999995,0.234,-0.508266
-1.15,3.85,0.038,0.061,0.111,0.258,0.021,0.024,0.076,0.171,0.022,0.025,0.042,0.166,0.0,0.176,0.087,-0.284,0.028,-0.081508,0.032,-0.113508,-0.09343599999999999,0.024,-0.11743599999999998,-0.173584,0.021,-0.19458399999999998,-0.079804,0.088,-0.167804,-0.095992,0.048,-0.143992,-0.19088800000000003,0.038,-0.22888800000000004,-0.102808,0.143,-0.24580799999999997,-0.10877200000000001,0.064,-0.172772,-0.2222,0.085,-0.30720000000000003,-0.14966800000000002,0.051,-0.200668,-0.106216,0.168,-0.274216,-0.29224,0.234,-0.52624
-1.15,3.95,0.039,0.07,0.112,0.126,0.023,0.044,0.049,0.208,0.004,0.021,0.038,0.296,0.0,0.067,0.367,-0.227,0.0368,-0.0510916,0.032,-0.0830916,-0.0646688,0.024,-0.08866879999999999,-0.155159,0.021,-0.17615899999999998,-0.049152,0.088,-0.137152,-0.0675782,0.048,-0.1155782,-0.17475200000000002,0.038,-0.21275200000000002,-0.0753366,0.143,-0.2183366,-0.08212520000000001,0.064,-0.1461252,-0.210206,0.085,-0.295206,-0.1286756,0.051,-0.1796756,-0.0792158,0.168,-0.2472158,-0.289511,0.234,-0.5235110000000001
