"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp"
331,671739,"Harris II, Michael",331,100,0.315,0.163,0.377,0.478,0.366,0.323,0.285,29,92,90,3.8,2258,88.9,89.13,57,199,132,0.19999999999998863,6.51,116,146,110,150,292,322,299,"-4.3","4.3"
331,669261,"Suwinski, Jack",331,100,0.176,0.108,0.186,0.284,0.241,0.3,0.238,13,74,87.3,18.1,2178,88.6,88.86,28,163,168,0.30000000000001137,6.49,116,146,116,150,292,318,298,"5.7","-5.7"
331,687952,"Encarnacion-Strand, Christian",331,100,0.216,0.136,0.274,0.352,0.247,0.333,0.268,19,88,90.9,18,2210,89.1,89.39,52,181,150,0.30000000000001137,6.5,109,150,121,147,296,324,292,"4.4","-4.4"
330,669016,"Marsh, Brandon",330,100,0.275,0.261,0.368,0.536,0.37,0.337,0.25,19,69,93.4,8.1,2293,89.3,89.64,38,144,186,0.29999999999999716,6.5,116,147,112,151,290,321,300,"-1.9","1.9"
328,642731,"Estrada, Thairo",328,100,0.237,0.172,0.284,0.409,0.29,0.27,0.226,22,93,88.3,7.7,2289,88.1,88.33,41,168,160,0.20000000000000284,6.52,109,152,111,147,296,317,288,"3.5","-3.5"
327,623912,"Ramírez, Harold",327,100,0.256,0.044,0.289,0.3,0.25,0.251,0.244,23,90,84,-1.8,2232,88,87.77,56,190,137,-0.20000000000000284,6.33,106,151,120,148,305,326,288,"3.4","-3.4"
327,641355,"Bellinger, Cody",327,100,0.226,0.214,0.215,0.44,0.321,0.329,0.234,19,84,88.7,22.2,2235,89.3,89.5,42,156,171,0.20000000000000284,6.48,118,145,124,151,296,322,303,"-4.6","4.6"
326,663624,"Mountcastle, Ryan",326,100,0.333,0.173,0.377,0.507,0.394,0.388,0.294,25,75,91,9.1,2290,89.3,89.19,34,164,162,-0.09999999999999432,6.45,106,151,121,147,309,326,294,"-7.5","7.5"
326,663728,"Raleigh, Cal",326,100,0.271,0.257,0.317,0.529,0.383,0.33,0.224,19,70,94.6,18.3,2144,88.1,88.43,51,164,162,0.30000000000001137,6.46,113,147,124,151,298,323,294,"-2.6","2.6"
325,676369,"Velázquez, Nelson",325,100,0.257,0.143,0.381,0.4,0.325,0.323,0.244,18,70,89.9,11.1,2354,87.6,88.05,60,142,183,0.5,6.53,111,151,121,147,306,326,300,"1","-1"
325,665161,"Peña, Jeremy",325,100,0.33,0.117,0.382,0.447,0.358,0.358,0.331,31,94,88.9,10.5,2259,88,88.1,47,181,144,0.09999999999999432,6.46,109,150,113,145,296,325,290,"0.7","-0.7"
324,807799,"Yoshida, Masataka",324,100,0.25,0.125,0.271,0.375,0.323,0.305,0.241,18,72,88.5,10.1,2244,89.2,89.38,21,136,188,0.20000000000000284,6.45,112,146,126,150,284,320,304,"-0.8","0.8"
323,691026,"Winn, Masyn",323,100,0.313,0.109,0.392,0.422,0.354,0.31,0.27,20,64,85.1,8.2,2305,88.7,89.29,21,136,187,0.5999999999999943,6.62,105,150,108,147,300,318,286,"-0.1","0.1"
322,600869,"Candelario, Jeimer",322,100,0.188,0.188,0.244,0.377,0.293,0.268,0.195,13,69,84.9,11.3,2209,87.6,87.71,48,154,168,0.10000000000000853,6.4,114,148,124,150,290,322,293,"1.3","-1.3"
321,686668,"Doyle, Brenton",321,100,0.313,0.217,0.434,0.53,0.386,0.3,0.25,26,83,88.1,6.4,2295,88.5,89.09,48,160,161,0.5999999999999943,6.54,105,152,107,147,306,325,288,"-3.5","3.5"
321,676609,"Caballero, José",321,100,0.269,0.167,0.339,0.436,0.324,0.316,0.266,21,78,82.1,10.4,2267,88.7,88.34,54,171,150,-0.4000000000000057,6.4,105,150,107,145,297,323,288,"1.9","-1.9"
320,650489,"Castro, Willi",320,100,0.169,0.092,0.27,0.262,0.254,0.281,0.194,11,65,82.3,6.5,2261,88.6,89.06,47,147,173,0.5,6.6,114,146,110,149,292,323,296,"3.9","-3.9"
320,668709,"Bleday, JJ",320,100,0.235,0.099,0.295,0.333,0.265,0.24,0.211,19,81,85.5,18,2157,88.5,88.79,51,155,165,0.29999999999999716,6.54,114,145,115,150,293,322,298,"4.2","-4.2"
320,678882,"Rafaela, Ceddanne",320,100,0.154,0.115,0.2,0.269,0.209,0.229,0.18,12,78,82.9,15.9,2240,88.4,88.4,61,188,132,0,6.47,105,149,107,144,296,318,293,"7.1","-7.1"
317,687263,"Neto, Zach",317,100,0.205,0.064,0.302,0.269,0.25,0.253,0.186,16,78,87.8,14.8,2293,88.1,88.44,51,173,144,0.30000000000001137,6.6,105,150,110,144,300,321,291,"5.6","-5.6"
317,453568,"Blackmon, Charlie",317,100,0.24,0.147,0.274,0.387,0.309,0.303,0.242,18,75,85.2,15.1,2158,89.2,89.61,30,152,165,0.3999999999999915,6.4,119,146,115,152,293,326,301,"0.2","-0.2"
316,521692,"Perez, Salvador",316,100,0.337,0.256,0.343,0.593,0.428,0.435,0.312,29,86,92,19.5,2366,87.8,88.32,36,182,134,0.5,6.6,109,151,122,146,309,329,303,"-13.2","13.2"
316,664034,"France, Ty",316,100,0.254,0.056,0.327,0.31,0.287,0.352,0.29,18,71,91.2,10.6,2242,88.9,89.18,32,143,173,0.29999999999999716,6.45,105,152,122,147,301,321,286,"0.9","-0.9"
316,643217,"Benintendi, Andrew",316,100,0.163,0.013,0.2,0.175,0.177,0.263,0.226,13,80,85.7,13.4,2289,88.6,87.08,28,147,169,-1.5,6.61,113,145,110,150,283,315,295,"8","-8"
315,657757,"Sheets, Gavin",315,100,0.262,0.246,0.302,0.508,0.389,0.389,0.278,16,61,89.7,18,2309,89.2,89.68,28,138,177,0.5,6.59,119,145,128,151,287,322,295,"-6.1","6.1"
314,676801,"McCormick, Chas",314,100,0.246,0.046,0.348,0.292,0.292,0.283,0.231,16,65,85.2,19.1,2266,88.5,88.7,42,144,170,0.20000000000000284,6.53,108,151,114,146,299,327,289,"-0.3","0.3"
314,681351,"O'Hoppe, Logan",314,100,0.329,0.157,0.412,0.486,0.389,0.361,0.293,23,70,89.8,19.4,2297,87.4,87.58,44,147,167,0.19999999999998863,6.49,107,151,121,144,302,322,295,"-5.5","5.5"
311,694192,"Chourio, Jackson",311,100,0.218,0.167,0.277,0.385,0.291,0.262,0.197,17,78,85.3,6.8,2308,89,89.31,49,153,158,0.29999999999999716,6.54,104,149,113,146,303,322,287,"1.4","-1.4"
311,690993,"Keith, Colt",311,100,0.165,0.013,0.206,0.177,0.186,0.279,0.237,13,79,88.2,11,2206,87.5,87.03,36,145,166,-0.5,6.46,114,145,117,151,292,323,296,"6.1","-6.1"
311,680779,"Davis, Henry",311,100,0.172,0.052,0.263,0.224,0.246,0.254,0.187,10,58,86.3,17.6,2195,89.7,90.11,44,130,181,0.3999999999999915,6.6,106,151,121,146,300,318,290,"3.7","-3.7"
309,656775,"Mullins, Cedric",309,100,0.243,0.23,0.255,0.473,0.332,0.302,0.246,18,74,89.9,20.9,2260,88.7,88.96,35,159,150,0.29999999999999716,6.49,112,145,102,151,293,324,301,"-6.2","6.2"
309,643565,"Tauchman, Mike",309,100,0.283,0.208,0.325,0.491,0.394,0.361,0.255,15,53,90.3,14.9,2220,89.9,89.94,28,146,163,0,6.36,115,146,116,150,289,319,301,"-4.2","4.2"
309,662139,"Varsho, Daulton",309,100,0.25,0.319,0.267,0.569,0.387,0.303,0.209,18,72,88.8,27.6,2244,88.3,88.31,38,147,162,0,6.44,109,145,104,152,292,324,295,"-5.9","5.9"
307,519317,"Stanton, Giancarlo",307,100,0.233,0.26,0.267,0.493,0.343,0.343,0.241,17,73,92.9,8.7,2313,87.8,87.73,46,150,157,-0.09999999999999432,6.49,105,152,123,146,302,325,292,"-2.4","2.4"
307,681546,"Outman, James",307,100,0.191,0.132,0.256,0.324,0.275,0.309,0.232,13,68,89.1,16.9,2213,88.2,85.73,48,156,151,-2.5,6.34,119,147,112,152,297,318,299,"5.4","-5.4"
307,668930,"Turang, Brice",307,100,0.319,0.153,0.356,0.472,0.37,0.311,0.27,23,72,85.2,5.2,2271,90.5,90.86,18,143,164,0.4000000000000057,6.58,112,144,99,149,287,316,296,"-3.3","3.3"
307,553869,"Díaz, Elias",307,100,0.301,0.082,0.375,0.384,0.33,0.27,0.227,22,73,86.9,13.9,2275,88,88.5,48,170,137,0.5,6.51,103,151,120,146,303,324,287,"0.6","-0.6"
307,467793,"Santana, Carlos",307,100,0.149,0.03,0.2,0.179,0.199,0.249,0.203,10,67,90.9,17.8,2156,88.5,88.84,37,138,169,0.29999999999999716,6.55,113,146,127,150,297,326,296,"9.8","-9.8"
306,641313,"Anderson, Tim",306,100,0.241,0.025,0.358,0.266,0.249,0.243,0.217,19,79,87.7,2.1,2233,88.3,88.21,63,171,135,-0.09999999999999432,6.34,109,151,120,149,303,319,286,"5.5","-5.5"
305,665828,"Cabrera, Oswaldo",305,100,0.278,0.181,0.304,0.458,0.337,0.286,0.251,20,72,88.5,8.6,2185,87.6,87.7,21,139,166,0.10000000000000853,6.41,111,145,106,147,286,315,290,"-4.3","4.3"
305,647351,"Toro, Abraham",305,100,0.232,0.145,0.275,0.377,0.301,0.289,0.218,16,69,85.5,14.2,2178,88.3,88.68,25,129,176,0.4000000000000057,6.57,113,148,114,149,292,319,293,"1.5","-1.5"
304,694384,"Schanuel, Nolan",304,100,0.197,0.045,0.245,0.242,0.26,0.293,0.23,13,66,85.7,2.2,2273,89,89.21,20,112,192,0.20000000000000284,6.53,115,146,119,150,287,318,300,"0.3","-0.3"
304,681082,"Stott, Bryson",304,100,0.217,0.058,0.246,0.275,0.262,0.289,0.232,15,69,84.1,12.9,2239,89.6,89.96,29,132,172,0.4000000000000057,6.51,115,144,107,149,288,320,299,"2.8","-2.8"
303,608841,"Meneses, Joey",303,100,0.224,0.015,0.283,0.239,0.254,0.295,0.225,15,67,87.7,5.3,2232,88.6,89.07,31,156,147,0.5,6.55,105,150,121,146,299,315,287,"3.3","-3.3"
301,642133,"Tellez, Rowdy",301,100,0.197,0.045,0.255,0.242,0.244,0.296,0.231,13,66,87.9,18.9,2130,89.1,89.29,35,128,173,0.20000000000000284,6.48,116,146,127,150,295,321,301,"2.1","-2.1"
299,671732,"Butler, Lawrence",299,100,0.19,0.143,0.238,0.333,0.293,0.393,0.276,12,63,95,15.6,2198,89,89.37,47,128,171,0.4000000000000057,6.6,115,147,112,152,289,321,301,"-0.3","0.3"
299,672386,"Kirk, Alejandro",299,100,0.172,0.017,0.2,0.19,0.227,0.277,0.217,10,58,87.9,11.4,2294,90,89.97,20,122,177,0,6.46,110,151,123,149,297,322,284,"5.5","-5.5"
299,666310,"Naylor, Bo",299,100,0.179,0.125,0.267,0.304,0.279,0.268,0.183,10,56,91.9,24.3,2275,89.2,89.39,38,121,178,0.20000000000000284,6.37,115,145,120,151,286,318,298,"-0.9","0.9"
297,621439,"Buxton, Byron",297,100,0.247,0.164,0.354,0.411,0.299,0.253,0.218,18,73,90.1,17.7,2239,89.2,89.74,60,161,136,0.5,6.67,107,150,120,144,301,328,297,"-2.1","2.1"
297,642708,"Rosario, Amed",297,100,0.346,0.16,0.382,0.506,0.378,0.326,0.298,28,81,87,5.3,2282,89.1,88.88,31,167,130,-0.19999999999998863,6.34,105,150,118,148,307,327,289,"-4","4"
296,643446,"McNeil, Jeff",296,100,0.257,0.108,0.281,0.365,0.325,0.32,0.266,19,74,86.3,12.9,2180,88.7,89.02,17,147,149,0.29999999999999716,6.56,117,146,112,151,280,316,300,"-1.3","1.3"
294,608369,"Seager, Corey",294,100,0.262,0.06,0.304,0.321,0.298,0.327,0.267,22,84,88.3,13,2277,87.3,87.36,35,158,136,0.10000000000000853,6.41,115,147,131,151,301,328,302,"-2.2","2.2"
293,664774,"Wade Jr., LaMonte",293,100,0.357,0.125,0.5,0.482,0.419,0.404,0.319,20,56,89.5,8.2,2251,88.8,88.98,28,109,184,0.20000000000000284,6.52,116,145,111,151,291,320,301,"-7.5","7.5"
291,660707,"Montero, Elehuris",291,100,0.242,0.03,0.281,0.273,0.256,0.3,0.253,16,66,88.6,11.3,2270,86.8,87.19,37,156,135,0.4000000000000057,6.47,108,152,121,147,303,325,290,"7.2","-7.2"
291,669127,"Langeliers, Shea",291,100,0.174,0.232,0.152,0.406,0.273,0.346,0.241,12,69,91.4,18.7,2210,88,88.27,41,136,155,0.29999999999999716,6.56,104,152,121,146,297,323,296,"4.2","-4.2"
291,678009,"Meadows, Parker",291,100,0.086,0.138,0.1,0.224,0.208,0.223,0.104,5,58,83.2,26.9,2217,88.6,88.86,41,127,164,0.30000000000001137,6.56,115,147,109,153,291,324,296,"6.9","-6.9"
291,457705,"McCutchen, Andrew",291,100,0.233,0.183,0.306,0.417,0.327,0.333,0.228,14,60,88.1,14.5,2147,89.2,89.43,42,127,164,0.20000000000000284,6.56,106,150,120,145,302,319,287,"1.8","-1.8"
286,666135,"Kirilloff, Alex",286,100,0.275,0.203,0.346,0.478,0.351,0.311,0.241,19,69,92.9,13,2275,88.7,89.06,46,141,145,0.3999999999999915,6.55,118,147,128,152,293,326,304,"0.5","-0.5"
285,656582,"Joe, Connor",285,100,0.299,0.179,0.34,0.478,0.387,0.327,0.241,20,67,82.2,6.3,2227,89,89.12,23,121,164,0.09999999999999432,6.48,105,149,117,145,299,317,287,"-7.2","7.2"
284,647304,"Naylor, Josh",284,100,0.321,0.284,0.303,0.605,0.42,0.407,0.333,26,81,91,13.7,2227,88.1,88.3,35,160,124,0.20000000000000284,6.36,113,145,121,151,288,319,300,"-5.8","5.8"
284,641598,"Garver, Mitch",284,100,0.15,0.1,0.205,0.25,0.259,0.276,0.159,9,60,89.6,18.7,2249,88.4,88.17,35,111,173,-0.20000000000000284,6.54,106,152,120,146,300,323,293,"3","-3"
284,664913,"Brown, Seth",284,100,0.214,0.086,0.311,0.3,0.258,0.283,0.228,15,70,88,21.2,2179,89.1,89.34,46,144,140,0.20000000000000284,6.49,117,146,121,151,291,321,301,"5.6","-5.6"
284,665750,"Taveras, Leody",284,100,0.211,0.079,0.254,0.289,0.26,0.299,0.253,16,76,87,12.8,2218,88.5,88.67,27,133,151,0.20000000000000284,6.45,110,146,105,148,295,324,295,"7.2","-7.2"
284,641680,"Heim, Jonah",284,100,0.257,0.162,0.302,0.419,0.312,0.264,0.229,19,74,88.6,17.8,2275,87.9,87.59,33,149,135,-0.30000000000001137,6.38,110,146,123,149,296,325,297,"-0.7","0.7"
283,681481,"Carpenter, Kerry",283,100,0.293,0.24,0.352,0.533,0.38,0.376,0.28,22,75,88.9,19.4,2262,88.3,88.67,38,143,140,0.4000000000000057,6.53,114,143,119,151,292,326,297,"-3.5","3.5"
283,669701,"Smith, Josh",283,100,0.292,0.077,0.345,0.369,0.353,0.345,0.277,19,65,84.5,7.2,2267,87.7,87.71,21,133,150,0,6.33,115,146,109,150,286,323,300,"-6.3","6.3"
281,669134,"Campusano, Luis",281,100,0.287,0.125,0.31,0.412,0.326,0.279,0.259,23,80,84.9,5.2,2198,88.6,88.7,32,153,128,0.10000000000000853,6.45,108,151,122,147,299,319,292,"-1.9","1.9"
280,592669,"Renfroe, Hunter",280,100,0.159,0.143,0.178,0.302,0.236,0.241,0.179,10,63,87.6,16.6,2385,88.4,88.89,33,115,165,0.5,6.57,106,151,122,147,306,327,302,"3","-3"
280,592273,"Drury, Brandon",280,100,0.197,0.076,0.24,0.273,0.255,0.312,0.249,13,66,88.9,-2,2356,88.4,88.45,37,128,152,0,6.45,107,152,121,145,304,323,291,"3.9","-3.9"
279,683146,"Baty, Brett",279,100,0.268,0.056,0.316,0.324,0.298,0.284,0.224,19,71,84.6,9.2,2246,88.4,88.59,34,147,132,0.19999999999998863,6.55,117,146,119,150,287,320,302,"2.4","-2.4"
279,595879,"Báez, Javier",279,100,0.192,0.082,0.245,0.274,0.219,0.253,0.227,14,73,87,13.8,2314,87.4,87.65,49,152,127,0.19999999999998863,6.52,109,152,119,147,299,324,290,"4.7","-4.7"
279,673548,"Suzuki, Seiya",279,100,0.305,0.22,0.395,0.525,0.387,0.35,0.276,18,59,94.6,14,2274,89.3,89.53,31,110,169,0.20000000000000284,6.48,112,151,125,147,300,325,296,"-7.3","7.3"
278,575929,"Contreras, Willson",278,100,0.292,0.231,0.364,0.523,0.413,0.376,0.259,19,65,89.3,12.5,2252,88.9,89.53,45,150,128,0.5999999999999943,6.69,110,152,123,147,305,325,296,"-4.5","4.5"
278,677587,"Rocchio, Brayan",278,100,0.209,0.104,0.25,0.313,0.275,0.306,0.252,14,67,86.4,3.6,2202,88.2,88.31,31,143,135,0.09999999999999432,6.32,112,146,106,149,284,316,296,"2.3","-2.3"
278,641933,"O'Neill, Tyler",278,100,0.308,0.404,0.3,0.712,0.486,0.454,0.292,16,52,92.8,28,2229,88.8,88.76,24,104,174,0,6.29,105,152,122,146,296,322,300,"-4.9","4.9"
277,663898,"Rodgers, Brendan",277,100,0.197,0.127,0.26,0.324,0.246,0.277,0.22,14,71,87.4,5.4,2260,88,88.56,33,154,123,0.5999999999999943,6.45,108,148,117,144,306,323,289,"3.7","-3.7"
276,665839,"Valdez, Enmanuel",276,100,0.152,0.121,0.182,0.273,0.208,0.289,0.206,10,66,89.7,20.7,2192,88.7,88.9,39,136,140,0.20000000000000284,6.45,114,145,111,151,289,320,303,"3.1","-3.1"
274,605113,"Ahmed, Nick",274,100,0.284,0.068,0.344,0.351,0.303,0.305,0.274,21,74,83.9,4,2307,89.3,89.53,32,146,128,0.20000000000000284,6.52,106,150,109,145,296,315,289,"-1.3","1.3"
273,671289,"Freeman, Tyler",273,100,0.222,0.19,0.234,0.413,0.315,0.33,0.247,14,63,89.6,12.4,2256,88.5,88.54,27,133,140,0,6.34,107,150,113,146,290,316,289,"-0.9","0.9"
273,680777,"Jeffers, Ryan",273,100,0.258,0.226,0.277,0.484,0.362,0.322,0.24,16,62,84,13,2281,89.1,89.44,33,129,144,0.30000000000001137,6.54,105,150,121,145,305,326,291,"-5.6","5.6"
272,593934,"Sanó, Miguel",272,100,0.286,0.107,0.441,0.393,0.35,0.356,0.283,16,56,97,12.1,2342,87.7,87.75,45,121,151,0,6.48,102,151,122,143,309,328,300,"0.3","-0.3"
271,681297,"Cowser, Colton",271,100,0.345,0.414,0.424,0.759,0.485,0.404,0.289,20,58,91,12.8,2251,87.7,88.03,39,116,155,0.29999999999999716,6.54,112,144,114,149,298,326,301,"-4.6","4.6"
271,547989,"Abreu, José",271,100,0.065,0.016,0.087,0.081,0.111,0.171,0.127,4,62,87.2,10.9,2308,89.4,89.46,46,138,133,0.09999999999999432,6.45,109,151,120,147,298,326,289,"11.4","-11.4"
270,624415,"Biggio, Cavan",270,100,0.263,0.123,0.412,0.386,0.343,0.29,0.216,15,57,82.5,20.5,2219,88.8,88.68,19,92,178,-0.09999999999999432,6.39,118,146,110,151,286,322,297,"-1.9","1.9"
270,527038,"Flores, Wilmer",270,100,0.207,0.052,0.226,0.259,0.252,0.267,0.214,12,58,85,17.5,2237,87.7,87.86,14,109,161,0.20000000000000284,6.49,106,151,121,145,298,317,293,"1.4","-1.4"
269,666150,"Fletcher, Dominic",269,100,0.203,0.068,0.308,0.271,0.256,0.28,0.234,12,59,84.3,15,2276,88.6,89.06,29,110,159,0.5,6.54,115,145,109,151,281,317,294,"2.4","-2.4"
269,643396,"Kiner-Falefa, Isiah",269,100,0.262,0.123,0.314,0.385,0.324,0.348,0.294,17,65,85.5,5.3,2310,89.4,89.35,18,113,156,0,6.43,106,149,113,147,296,319,281,"0.5","-0.5"
264,672275,"Bailey, Patrick",264,100,0.298,0.193,0.357,0.491,0.372,0.362,0.294,17,57,92.2,9.1,2164,88.7,88.75,28,128,136,0.09999999999999432,6.43,114,147,117,151,293,320,300,"-2.3","2.3"
263,645277,"Albies, Ozzie",263,100,0.317,0.175,0.346,0.492,0.39,0.344,0.274,20,63,87.3,10.4,2189,89.3,89.06,32,139,124,-0.20000000000000284,6.63,115,145,117,147,294,322,295,"-8","8"
262,572191,"Taylor, Michael A.",262,100,0.271,0.051,0.421,0.322,0.276,0.279,0.234,16,59,87.1,5.3,2200,89.3,89,55,132,130,-0.29999999999999716,6.54,104,150,109,145,303,320,286,"1.3","-1.3"
262,665120,"Walsh, Jared",262,100,0.226,0.094,0.355,0.321,0.295,0.324,0.241,12,53,84.2,21.6,2287,89.1,88.97,45,109,153,-0.09999999999999432,6.38,114,146,117,151,296,325,298,"1.3","-1.3"
261,666158,"Lux, Gavin",261,100,0.148,0.016,0.2,0.164,0.189,0.268,0.232,9,61,86.9,9.9,2171,88.3,87.77,24,109,151,-0.5,6.32,119,147,113,153,293,317,297,"2.7","-2.7"
258,677800,"Abreu, Wilyer",258,100,0.278,0.204,0.382,0.481,0.383,0.302,0.198,15,54,90.9,17.1,2186,88.9,89.19,46,131,127,0.29999999999999716,6.48,119,146,118,151,286,319,306,"-4.8","4.8"
257,671277,"García Jr., Luis",257,100,0.318,0.152,0.37,0.47,0.366,0.368,0.293,21,66,89.6,7.9,2217,88.6,88.63,25,129,128,0,6.48,117,146,111,151,286,315,300,"-6.1","6.1"
256,670032,"Lopez, Nicky",256,100,0.203,0,0.235,0.203,0.252,0.286,0.227,12,59,83.9,6.2,2311,89.3,89.32,19,120,136,0,6.54,116,146,105,151,276,313,294,"3.3","-3.3"
256,518595,"d'Arnaud, Travis",256,100,0.293,0.362,0.293,0.655,0.429,0.413,0.299,17,58,93.4,13.1,2354,89.9,89.99,41,130,126,0.09999999999999432,6.43,108,151,121,147,303,321,290,"-4.9","4.9"
255,664056,"Bader, Harrison",255,100,0.299,0.075,0.373,0.373,0.31,0.322,0.286,20,67,88.4,12.4,2281,88.4,88.66,31,126,129,0.29999999999999716,6.55,106,151,116,146,299,318,286,"1.4","-1.4"
254,543305,"Hicks, Aaron",254,100,0.14,0.06,0.2,0.2,0.2,0.256,0.198,7,50,86.6,6,2180,87.5,87.79,38,113,141,0.29999999999999716,6.54,115,147,118,149,289,321,299,"5.9","-5.9"
251,676914,"Schneider, Davis",251,100,0.216,0.216,0.235,0.431,0.319,0.358,0.254,11,51,90.2,23.6,2304,89.2,88.62,26,96,155,-0.6000000000000085,6.32,108,151,120,147,299,323,286,"-0.8","0.8"
251,691023,"Walker, Jordan",251,100,0.155,0.103,0.214,0.259,0.228,0.308,0.228,9,58,91.7,12.9,2280,88.5,88.85,37,133,118,0.4000000000000057,6.52,107,151,123,148,305,323,295,"4.8","-4.8"
251,595281,"Kiermaier, Kevin",251,100,0.193,0.053,0.282,0.246,0.227,0.214,0.188,11,57,82.9,-5.7,2267,88.8,88.85,42,127,124,0,6.43,112,145,104,151,284,319,294,"4.4","-4.4"
248,592626,"Pederson, Joc",248,100,0.326,0.233,0.308,0.558,0.444,0.424,0.306,14,43,91.2,9.9,2140,90.6,91.01,17,101,147,0.4000000000000057,6.51,118,146,122,152,298,329,304,"-3","3"
244,543257,"Grossman, Robbie",244,100,0.178,0.022,0.267,0.2,0.257,0.302,0.218,8,45,88,14.8,2269,88.4,88.9,20,89,155,0.5,6.58,116,147,118,150,288,316,291,"4.3","-4.3"
243,663886,"Stephenson, Tyler",243,100,0.193,0.193,0.2,0.386,0.301,0.37,0.25,11,57,92.7,6.8,2203,88.9,89.03,17,91,152,0.09999999999999432,6.41,104,149,120,146,298,323,288,"-1.3","1.3"
243,677942,"Alexander, Blaze",243,100,0.321,0.245,0.389,0.566,0.413,0.303,0.234,17,53,87.4,7.1,2284,88.4,88.71,25,114,129,0.29999999999999716,6.39,109,150,114,146,304,326,291,"-4.8","4.8"
240,650859,"Rengifo, Luis",240,100,0.297,0.078,0.358,0.375,0.315,0.229,0.211,19,64,84.5,-1.2,2204,87.5,87.75,25,136,104,0.29999999999999716,6.56,112,146,112,150,286,318,300,"2.1","-2.1"
237,666160,"Moniak, Mickey",237,100,0.135,0.077,0.171,0.212,0.191,0.249,0.179,7,52,83.1,24.6,2244,87.2,87.25,31,123,114,0,6.47,110,146,108,151,292,323,303,"6.4","-6.4"
237,668942,"Rojas, Josh",237,100,0.306,0.122,0.368,0.429,0.365,0.354,0.282,15,49,86.7,15.6,2161,88.9,89.22,20,98,139,0.29999999999999716,6.47,116,147,108,151,290,321,297,"0.5","-0.5"
236,678554,"Mead, Curtis",236,100,0.226,0,0.292,0.226,0.248,0.273,0.216,14,62,88.4,17,2283,88.4,88.34,30,127,109,-0.10000000000000853,6.45,108,152,122,149,304,326,289,"6.1","-6.1"
235,624428,"Frazier, Adam",235,100,0.184,0.041,0.22,0.224,0.277,0.323,0.234,9,49,82.5,7.8,2268,89.9,90.32,15,95,140,0.3999999999999915,6.52,116,146,107,150,287,319,301,"1.1","-1.1"
234,663837,"Vierling, Matt",234,100,0.258,0.097,0.326,0.355,0.284,0.317,0.293,16,62,91.2,20.6,2250,89.2,88.24,20,104,130,-1,6.52,107,150,113,146,299,323,290,"5.6","-5.6"
232,687401,"Ortiz, Joey",232,100,0.279,0.07,0.343,0.349,0.344,0.293,0.23,12,43,87.4,9.5,2332,87.7,88.03,11,89,143,0.29999999999999716,6.56,105,150,118,148,305,319,283,"-2.1","2.1"
232,664728,"Isbel, Kyle",232,100,0.188,0.109,0.2,0.297,0.227,0.263,0.22,12,64,87.9,6.2,2277,88.4,88.97,18,115,117,0.5999999999999943,6.59,118,147,108,152,292,321,304,"2.8","-2.8"
230,680700,"Palacios, Richie",230,100,0.286,0.163,0.364,0.449,0.387,0.384,0.293,14,49,87.6,10.5,2192,89.3,88.94,24,103,127,-0.3999999999999915,6.36,117,147,104,151,289,325,301,"-5","5"
230,663368,"Perkins, Blake",230,100,0.309,0.164,0.385,0.473,0.384,0.309,0.251,17,55,87.7,5.8,2324,89.2,89.43,31,97,133,0.20000000000000284,6.48,116,147,103,151,293,319,293,"-2","2"
230,656811,"O'Hearn, Ryan",230,100,0.281,0.298,0.255,0.579,0.406,0.53,0.382,16,57,93.6,14.8,2211,88,87.81,20,92,138,-0.20000000000000284,6.47,117,146,129,152,297,327,300,"-4.7","4.7"
228,658668,"Olivares, Edward",228,100,0.255,0.196,0.27,0.451,0.336,0.43,0.375,13,51,87.7,12,2172,89.3,89.68,29,122,106,0.4000000000000057,6.56,105,150,118,145,302,318,290,"1.4","-1.4"
228,669289,"Espinal, Santiago",228,100,0.178,0.089,0.189,0.267,0.245,0.247,0.198,8,45,85.5,2.3,2194,88.6,88.79,11,98,130,0.20000000000000284,6.47,108,149,111,146,298,319,283,"3.4","-3.4"
227,687363,"Scott II, Victor",227,100,0.085,0.051,0.109,0.136,0.131,0.204,0.158,5,59,86.9,14,2235,89.1,89.44,28,117,110,0.30000000000001137,6.51,107,145,94,149,282,313,299,"7.8","-7.8"
226,672284,"Kelenic, Jarred",226,100,0.319,0.064,0.5,0.383,0.356,0.32,0.267,15,47,87.5,14.9,2266,87.6,87.76,41,118,108,0.20000000000000284,6.44,119,145,114,151,291,322,296,"-0.5","0.5"
224,573262,"Yastrzemski, Mike",224,100,0.208,0.063,0.281,0.271,0.259,0.285,0.226,10,48,84.5,11.6,2216,88.3,88.64,24,89,135,0.29999999999999716,6.55,114,144,108,149,295,321,302,"-0.1","0.1"
224,646240,"Devers, Rafael",224,100,0.188,0.188,0.194,0.375,0.323,0.374,0.236,9,48,89.5,17.8,2276,88.9,88.94,30,111,113,0,6.36,115,145,131,150,287,324,309,"-0.3","0.3"
