XLOC,ZLOC,RV_00,RV_10,RV_20,RV_30,RV_01,RV_11,RV_21,RV_31,RV_02,RV_12,RV_22,RV_32,CS,CONTACT,xWOBACON,CRV,FOUL,SWING_00,TAKE_00,DELTA_00,SWING_01,TAKE_01,DELTA_01,SWING_02,TAKE_02,DELTA_02,SWING_10,TAKE_10,DELTA_10,SWING_11,TAKE_11,DELTA_11,SWING_12,TAKE_12,DELTA_12,SWING_20,TAKE_20,DELTA_20,SWING_21,TAKE_21,DELTA_21,SWING_22,TAKE_22,DELTA_22,SWING_30,TAKE_30,DELTA_30,SWING_31,TAKE_31,DELTA_31,SWING_32,TAKE_32,DELTA_32
-0.15,0.65,0.027,0.051,0.144,-0.002,0.013,0.032,0.067,0.206,-0.011,-0.049,0.0,0.107,0.0,0,0,0,0.0295,-0.0380915,0.032,-0.0700915,-0.0525045,0.024,-0.0765045,-0.15,0.021,-0.17099999999999999,-0.03603250000000001,0.088,-0.1240325,-0.055593000000000004,0.048,-0.103593,-0.171,0.038,-0.20900000000000002,-0.06382900000000001,0.143,-0.20682899999999999,-0.07103550000000002,0.064,-0.13503550000000003,-0.209,0.085,-0.294,-0.12045150000000002,0.051,-0.1714515,-0.06794700000000001,0.168,-0.23594700000000002,-0.294,0.234,-0.528
-0.15,0.75,0.026,0.033,0.081,0.046,0.013,0.016,0.045,0.141,-0.045,-0.04,-0.035,0.025,0.0,0.063,0.131,-0.233,0.0478,-0.0511166,0.032,-0.0831166,-0.0649038,0.024,-0.0889038,-0.155229,0.021,-0.176229,-0.04914700000000001,0.088,-0.13714700000000002,-0.06785820000000001,0.048,-0.11585820000000001,-0.174906,0.038,-0.212906,-0.0757366,0.143,-0.2187366,-0.0826302,0.064,-0.1466302,-0.210512,0.085,-0.295512,-0.1299006,0.051,-0.1809006,-0.0796758,0.168,-0.2476758,-0.290157,0.234,-0.524157
-0.15,0.85,0.032,0.034,0.084,0.089,0.022,0.012,0.068,0.028,-0.014,-0.056,0.013,-0.011,0.0,0.135,0.241,0.019,0.047,-0.031178999999999995,0.032,-0.063179,-0.043947,0.024,-0.06794700000000001,-0.127185,0.021,-0.14818499999999998,-0.029355000000000003,0.088,-0.117355,-0.046683,0.048,-0.094683,-0.14535,0.038,-0.18335,-0.053979000000000006,0.143,-0.196979,-0.060363000000000014,0.064,-0.12436300000000002,-0.17822,0.085,-0.26322,-0.10413900000000001,0.051,-0.155139,-0.057627000000000005,0.168,-0.22562700000000002,-0.251745,0.234,-0.485745
-0.15,0.95,0.028,0.024,0.12,0.106,0.0,0.018,0.038,0.182,-0.023,-0.048,-0.047,-0.037,0.0,0.182,0.24,-0.115,0.0928,-0.0546296,0.032,-0.0866296,-0.0673808,0.024,-0.09138080000000001,-0.14363,0.021,-0.16463,-0.05280800000000001,0.088,-0.140808,-0.0701132,0.048,-0.1181132,-0.16080800000000003,0.038,-0.19880800000000004,-0.0773996,0.143,-0.22039959999999997,-0.08377520000000001,0.064,-0.1477752,-0.191892,0.085,-0.276892,-0.1274936,0.051,-0.1784936,-0.08104280000000001,0.168,-0.2490428,-0.261422,0.234,-0.49542200000000003
-0.15,1.05,0.041,0.042,0.07,0.108,-0.037,0.012,0.046,0.041,-0.065,-0.056,-0.084,-0.123,0.0,0.154,0.253,0.001,0.1264,-0.0358248,0.032,-0.06782479999999999,-0.04943839999999999,0.024,-0.07343839999999999,-0.126746,0.021,-0.147746,-0.03388,0.088,-0.12187999999999999,-0.052355599999999995,0.048,-0.10035559999999999,-0.14451200000000003,0.038,-0.18251200000000004,-0.060134799999999995,0.143,-0.20313479999999998,-0.0669416,0.064,-0.1309416,-0.17666,0.085,-0.26166,-0.1136168,0.051,-0.1646168,-0.0640244,0.168,-0.23202440000000002,-0.24856999999999999,0.234,-0.48257
-0.15,1.15,0.023,0.034,-0.016,0.107,-0.038,-0.021,-0.043,-0.118,-0.043,-0.067,-0.022,-0.01,0.0028,0.225,0.295,-0.11,0.1303,-0.0582461,0.031806799999999996,-0.09005289999999999,-0.07092029999999999,0.023790000000000002,-0.0947103,-0.141,0.0205212,-0.16152119999999998,-0.056435500000000006,0.08765559999999999,-0.1440911,-0.0736362,0.047714400000000004,-0.1213506,-0.157275,0.0374148,-0.1946898,-0.0808786,0.142426,-0.2233046,-0.08721570000000001,0.06362759999999999,-0.1508433,-0.186725,0.08417680000000001,-0.2709018,-0.1306701,0.0505296,-0.18119970000000002,-0.08449980000000001,0.1673448,-0.2518446,-0.2526,0.23252160000000002,-0.48512160000000004
-0.15,1.25,0.026,0.021,0.016,-0.048,0.015,-0.017,0.017,-0.018,0.039,-0.02,-0.026,-0.023,0.0617,0.286,0.308,0.065,0.1374,-0.012911799999999998,0.027742700000000002,-0.040654499999999996,-0.024831399999999993,0.0193725,-0.04420389999999999,-0.08850999999999999,0.010449300000000002,-0.0989593,-0.011209,0.08041090000000001,-0.0916199,-0.0273856,0.041706599999999996,-0.06909219999999999,-0.10350400000000001,0.025104699999999997,-0.12860870000000002,-0.0341968,0.13035149999999998,-0.16454829999999998,-0.0401566,0.05579390000000001,-0.09595050000000001,-0.130636,0.06686020000000001,-0.1974962,-0.0810238,0.0406344,-0.12165820000000001,-0.037602399999999994,0.1535622,-0.19116460000000002,-0.191326,0.2014224,-0.3927484
-0.15,1.35,0.008,0.0,-0.055,0.046,0.028,-0.028,0.008,0.033,0.018,0.036,-0.045,-0.023,0.2121,0.379,0.331,0.038,0.1534,-0.0142508,0.0173651,-0.0316159,-0.0250924,0.008092500000000002,-0.0331849,-0.078748,-0.0152691,-0.0634789,-0.012702000000000003,0.0619117,-0.0746137,-0.0274156,0.026365800000000002,-0.0537814,-0.09178900000000001,-0.006328900000000005,-0.08546010000000001,-0.0336108,0.0995195,-0.1331303,-0.03903160000000001,0.035790699999999995,-0.07482230000000001,-0.11538699999999999,0.022642600000000006,-0.1380296,-0.0762028,0.015367199999999998,-0.09157,-0.0367084,0.11836860000000002,-0.15507700000000002,-0.168172,0.12201120000000001,-0.2901832
-0.15,1.45,-0.01,-0.038,-0.033,0.008,-0.016,-0.029,-0.037,-0.108,0.044,-0.012,0.005,-0.074,0.4615,0.381,0.313,0.011,0.1782,-0.0253054,0.0001565000000000004,-0.0254619,-0.0364662,-0.010612499999999999,-0.0258537,-0.088659,-0.057916499999999996,-0.030742500000000006,-0.023711000000000003,0.03123549999999999,-0.054946499999999995,-0.0388578,0.0009269999999999973,-0.039784799999999995,-0.10165800000000001,-0.05845350000000002,-0.04320449999999999,-0.0452354,0.04839249999999999,-0.09362789999999999,-0.05081580000000001,0.002620499999999998,-0.053436300000000006,-0.12517999999999999,-0.050681,-0.07449899999999998,-0.0890814,-0.02653200000000001,-0.06254939999999999,-0.0484242,0.06000900000000001,-0.10843320000000001,-0.17779499999999998,-0.009671999999999986,-0.168123
-0.15,1.55,0.007,-0.06,0.019,-0.05,-0.021,-0.06,0.019,0.01,-0.035,-0.011,-0.025,-0.098,0.7286,0.399,0.383,0.07,0.1973,-0.0016070999999999967,-0.0182734,0.016666300000000002,-0.012783299999999997,-0.030645,0.0178617,-0.06221999999999999,-0.1035906,0.041370600000000014,-1.0500000000000093e-05,-0.001617800000000006,0.001607300000000006,-0.015178199999999996,-0.026317200000000002,0.011139000000000007,-0.07484099999999999,-0.11427740000000002,0.039436400000000024,-0.021564599999999996,-0.0063630000000000075,-0.015201599999999989,-0.027152700000000002,-0.032903800000000004,0.005751100000000002,-0.09767899999999999,-0.1292084,0.03152940000000001,-0.0654711,-0.0714048,0.0059337,-0.024757799999999996,-0.0024924000000000057,-0.02226539999999999,-0.14876399999999998,-0.1507008,0.0019368000000000163
-0.15,1.65,-0.023,-0.012,-0.083,-0.065,-0.007,0.001,-0.08,-0.101,-0.012,-0.001,-0.013,-0.044,0.8799,0.464,0.393,0.056,0.2113,-0.0016661000000000002,-0.0287131,0.027046999999999998,-0.012128300000000002,-0.041992499999999995,0.029864199999999994,-0.054416,-0.1294629,0.0750469,-0.00017150000000000498,-0.020227700000000008,0.020056200000000003,-0.014370200000000007,-0.0417498,0.02737959999999999,-0.06567200000000001,-0.1458991,0.0802271,-0.0203486,-0.0373795,0.0170309,-0.02557970000000001,-0.05302670000000001,0.027447,-0.08604,-0.17369059999999997,0.08765059999999997,-0.061450100000000014,-0.09682320000000001,0.0353731,-0.023337800000000006,-0.0378966,0.014558799999999997,-0.1316,-0.2305872,0.0989872
-0.15,1.75,-0.028,-0.047,-0.043,-0.133,0.04,0.006,-0.011,0.02,-0.068,0.011,-0.069,-0.046,0.9574,0.49,0.424,0.072,0.2232,0.008151599999999998,-0.034060599999999996,0.04221219999999999,-0.0021132000000000026,-0.047805,0.0456918,-0.04122,-0.1427154,0.10149539999999999,0.009617999999999995,-0.029760200000000007,0.0393782,-0.0043128000000000055,-0.0496548,0.04534199999999999,-0.05193000000000001,-0.1620966,0.1101666,-0.010178400000000004,-0.05326700000000001,0.043088600000000005,-0.015310800000000013,-0.06333420000000001,0.048023399999999994,-0.07131000000000001,-0.1964756,0.1251656,-0.05050440000000001,-0.10984320000000002,0.059338800000000004,-0.01311120000000001,-0.05603160000000001,0.0429204,-0.11465999999999998,-0.2715072,0.15684720000000002
-0.15,1.85,-0.034,0.01,0.085,-0.08,0.004,-0.013,0.019,-0.136,0.043,-0.019,0.084,-0.088,0.9857,0.48,0.42,0.104,0.2595,0.021078499999999997,-0.0360133,0.0570918,0.010165500000000001,-0.04992749999999999,0.060092999999999994,-0.02808,-0.14755469999999998,0.11947469999999999,0.022637499999999994,-0.0332411,0.0558786,0.007826999999999994,-0.0525414,0.060368399999999996,-0.039000000000000014,-0.16801130000000003,0.12901130000000002,0.0015909999999999952,-0.0590685,0.0606595,-0.003865500000000008,-0.06709810000000001,0.0632326,-0.05876,-0.2047958,0.1460358,-0.04128150000000002,-0.11459760000000001,0.0733161,-0.0015270000000000075,-0.06265380000000001,0.0611268,-0.10296,-0.28644959999999997,0.18348959999999997
-0.15,1.95,-0.002,-0.036,-0.022,-0.049,0.018,-0.012,0.042,-0.07,0.004,-0.036,-0.011,-0.006,0.9955,0.508,0.438,0.091,0.2572,0.0185076,-0.0366895,0.0551971,0.0080188,-0.0506625,0.0586813,-0.027571999999999992,-0.14923050000000002,0.12165850000000003,0.020005999999999996,-0.03444650000000001,0.05445250000000001,0.005771199999999997,-0.053541,0.059312199999999995,-0.037904,-0.17005950000000003,0.13215550000000004,-0.0002223999999999976,-0.061077500000000014,0.060855100000000016,-0.005466800000000008,-0.06840150000000002,0.06293470000000001,-0.05659999999999999,-0.207677,0.15107700000000002,-0.04142840000000001,-0.11624400000000001,0.07481560000000001,-0.0032192000000000054,-0.06494700000000002,0.06172780000000001,-0.09842000000000001,-0.29162400000000005,0.19320400000000004
-0.15,2.05,-0.001,-0.016,-0.058,-0.081,-0.013,0.015,-0.007,-0.062,0.016,-0.032,0.052,-0.039,1,0.528,0.425,0.077,0.2527,0.01384210000000001,-0.037,0.05084210000000001,0.0036963000000000135,-0.051,0.05469630000000001,-0.030143999999999983,-0.15,0.11985600000000002,0.015291500000000006,-0.035,0.05029150000000001,0.0015222000000000083,-0.054,0.05552220000000001,-0.040056,-0.171,0.130944,-0.004275399999999992,-0.062,0.05772460000000001,-0.00934829999999999,-0.069,0.059651700000000016,-0.05799199999999998,-0.209,0.151008,-0.04413389999999998,-0.117,0.07286610000000002,-0.007174199999999992,-0.066,0.05882580000000001,-0.09811199999999998,-0.294,0.195888
-0.15,2.15,-0.025,-0.011,-0.059,-0.089,0.04,0.019,-0.016,-0.063,0.023,0.035,0.051,0.047,1,0.52,0.462,0.098,0.2778,0.022921400000000005,-0.037,0.0599214,0.01231220000000001,-0.051,0.06331220000000001,-0.02103999999999999,-0.15,0.12896000000000002,0.024437,-0.035,0.059437000000000004,0.010038800000000007,-0.054,0.0640388,-0.031119999999999995,-0.171,0.13988,0.003976400000000005,-0.062,0.0659764,-0.0013282000000000016,-0.069,0.0676718,-0.04935999999999999,-0.209,0.15964,-0.0377026,-0.117,0.0792974,0.0009452000000000002,-0.066,0.06694520000000001,-0.09015999999999999,-0.294,0.20384
-0.15,2.25,-0.02,0.0,-0.039,-0.052,-0.036,0.005,-0.032,-0.079,0.054,0.06,-0.025,-0.081,1,0.496,0.434,0.051,0.293,-0.004192999999999995,-0.037,0.032807,-0.015350999999999997,-0.051,0.035649,-0.050304,-0.15,0.09969599999999999,-0.0025990000000000006,-0.035,0.032401,-0.017741999999999994,-0.054,0.036258000000000006,-0.06088800000000001,-0.171,0.110112,-0.024117999999999994,-0.062,0.037882000000000006,-0.029697,-0.069,0.039303000000000005,-0.08004,-0.209,0.12896,-0.067953,-0.117,0.04904700000000001,-0.027305999999999997,-0.066,0.038694000000000006,-0.12288,-0.294,0.17112
-0.15,2.35,-0.014,-0.019,0.015,-0.038,0.034,0.04,-0.054,-0.155,0.017,0.008,0.076,-0.026,1,0.488,0.462,0.091,0.3063,0.014130899999999995,-0.037,0.05113089999999999,0.002674699999999995,-0.051,0.05367469999999999,-0.032392,-0.15,0.11760799999999999,0.015767499999999993,-0.035,0.05076749999999999,0.00021979999999999222,-0.054,0.05421979999999999,-0.04314400000000001,-0.171,0.127856,-0.006326600000000009,-0.062,0.05567339999999999,-0.012054700000000008,-0.069,0.0569453,-0.06259999999999999,-0.209,0.1464,-0.05133310000000001,-0.117,0.0656669,-0.009599800000000006,-0.066,0.0564002,-0.10611999999999999,-0.294,0.18788
-0.15,2.45,-0.013,-0.002,0.064,-0.038,0.017,-0.019,-0.071,-0.085,0.013,0.053,0.048,0.06,1,0.489,0.45,0.094,0.3124,0.015500200000000002,-0.037,0.0525002,0.0039726,-0.051,0.054972599999999996,-0.030683999999999996,-0.15,0.119316,0.017146999999999996,-0.035,0.052147,0.001502400000000001,-0.054,0.0555024,-0.041415000000000014,-0.171,0.129585,-0.0050848,-0.062,0.0569152,-0.010848600000000007,-0.069,0.0581514,-0.06083299999999999,-0.209,0.148167,-0.0503718,-0.117,0.0666282,-0.008378400000000001,-0.066,0.0576216,-0.104268,-0.294,0.18973199999999998
-0.15,2.55,-0.016,-0.008,-0.026,-0.087,0.003,0.022,-0.032,-0.078,0.115,0.038,-0.004,-0.006,1,0.452,0.431,0.085,0.3269,0.006048700000000004,-0.037,0.0430487,-0.006199899999999994,-0.051,0.0448001,-0.043780000000000006,-0.15,0.10621999999999998,0.0077985,-0.035,0.0427985,-0.008824599999999995,-0.054,0.045175400000000004,-0.05528800000000001,-0.171,0.11571200000000001,-0.0158238,-0.062,0.0461762,-0.021948100000000005,-0.069,0.0470519,-0.07611200000000001,-0.209,0.13288799999999998,-0.06394330000000001,-0.117,0.0530567,-0.019323399999999998,-0.066,0.046676600000000006,-0.122692,-0.294,0.171308
-0.15,2.65,-0.024,-0.043,-0.051,-0.113,0.062,0.013,-0.017,-0.048,0.029,0.037,-0.03,-0.032,1,0.429,0.417,0.081,0.3276,0.0015008000000000035,-0.037,0.0385008,-0.011079599999999995,-0.051,0.0399204,-0.05090099999999999,-0.15,0.099099,0.0032980000000000023,-0.035,0.038298000000000006,-0.013775399999999993,-0.054,0.040224600000000006,-0.062892,-0.171,0.10810800000000001,-0.020964199999999995,-0.062,0.041035800000000004,-0.027254399999999998,-0.069,0.04174560000000001,-0.08458999999999998,-0.209,0.12441,-0.0703872,-0.117,0.04661280000000001,-0.0245586,-0.066,0.0414414,-0.13312499999999997,-0.294,0.16087500000000002
-0.15,2.75,-0.052,-0.015,-0.019,-0.092,-0.007,0.001,-0.007,-0.117,0.022,0.068,0.0,-0.058,1,0.423,0.401,0.06,0.3265,-0.008049499999999994,-0.037,0.028950500000000004,-0.020698499999999995,-0.051,0.030301500000000002,-0.06116999999999999,-0.15,0.08883,-0.006242500000000005,-0.035,0.0287575,-0.023409,-0.054,0.030591,-0.073287,-0.171,0.09771300000000001,-0.030636999999999998,-0.062,0.031363,-0.0369615,-0.069,0.032038500000000004,-0.09521299999999999,-0.209,0.113787,-0.0803295,-0.117,0.03667050000000001,-0.034251000000000004,-0.066,0.031749,-0.144258,-0.294,0.149742
-0.15,2.85,-0.037,-0.039,-0.013,-0.118,0.001,-0.045,-0.022,-0.121,-0.003,-0.021,0.037,-0.068,1,0.409,0.399,0.039,0.3263,-0.0179891,-0.037,0.019010899999999997,-0.0308313,-0.051,0.020168699999999998,-0.07269899999999999,-0.15,0.07730100000000001,-0.016154500000000002,-0.035,0.0188455,-0.0335832,-0.054,0.0204168,-0.08510999999999999,-0.171,0.08589000000000002,-0.0409216,-0.062,0.021078399999999997,-0.04734270000000001,-0.069,0.021657299999999997,-0.107568,-0.209,0.101432,-0.09137310000000001,-0.117,0.025626899999999994,-0.0445908,-0.066,0.021409200000000003,-0.157803,-0.294,0.13619699999999998
-0.15,2.95,-0.062,-0.095,-0.058,0.043,0.006,-0.038,-0.074,-0.089,0.043,0.017,0.007,-0.002,0.9937,0.376,0.386,0.025,0.3618,-0.027074599999999997,-0.0365653,0.009490700000000005,-0.0408758,-0.0505275,0.009651700000000006,-0.0842,-0.1489227,0.0647227,-0.025103000000000007,-0.03422510000000001,0.009122100000000001,-0.0438332,-0.0533574,0.009524199999999997,-0.097304,-0.1696833,0.07237930000000001,-0.051719600000000004,-0.060708500000000006,0.008988900000000001,-0.058620200000000004,-0.06816210000000002,0.009541900000000013,-0.121016,-0.2071478,0.0861318,-0.10593860000000001,-0.11594160000000002,0.010003000000000012,-0.055662800000000005,-0.06452580000000001,0.008863000000000003,-0.174056,-0.29067360000000003,0.11661760000000004
-0.15,3.05,-0.028,-0.063,-0.025,0.081,-0.002,0.026,-0.044,-0.102,0.035,-0.026,-0.025,0.007,0.9937,0.329,0.459,0.115,0.3537,-7.890000000000674e-05,-0.0365653,0.036486399999999995,-0.014424700000000006,-0.0505275,0.0361028,-0.06281500000000001,-0.1489227,0.08610769999999998,0.001970499999999993,-0.03422510000000001,0.0361956,-0.01749880000000001,-0.0533574,0.03585859999999999,-0.076906,-0.1696833,0.09277730000000001,-0.025696400000000015,-0.060708500000000006,0.03501209999999999,-0.03286930000000001,-0.06816210000000002,0.035292800000000006,-0.102404,-0.2071478,0.1047438,-0.08205490000000001,-0.11594160000000002,0.033886700000000006,-0.029795200000000015,-0.06452580000000001,0.03473059999999999,-0.159439,-0.29067360000000003,0.13123460000000003
-0.15,3.15,-0.043,-0.061,-0.11,-0.064,-0.02,-0.01,-0.054,-0.033,0.054,-0.093,-0.041,-0.048,0.9797,0.309,0.351,0.02,0.3452,-0.0321594,-0.0355993,0.0034399000000000027,-0.0466662,-0.0494775,0.0028113000000000027,-0.09747,-0.1465287,0.04905870000000001,-0.030087000000000003,-0.0325031,0.0024160999999999974,-0.0497748,-0.0519294,0.0021545999999999996,-0.11198100000000001,-0.1667573,0.054776299999999986,-0.05806440000000001,-0.0578385,-0.00022590000000000804,-0.0653178,-0.0663001,0.0009823000000000054,-0.13823900000000003,-0.2030318,0.06479279999999998,-0.1150554,-0.1135896,-0.0014658000000000032,-0.0622092,-0.06124980000000001,-0.0009593999999999922,-0.196974,-0.2832816,0.08630760000000001
-0.15,3.25,-0.03,-0.045,-0.044,-0.042,-0.003,-0.011,-0.106,0.007,-0.016,-0.011,-0.042,-0.165,0.9442,0.286,0.411,0.051,0.3362,-0.024271400000000002,-0.0331498,0.008878399999999998,-0.0389742,-0.046815,0.007840800000000002,-0.09251399999999999,-0.1404582,0.04794420000000002,-0.022171000000000007,-0.02813660000000001,0.005965600000000005,-0.042124800000000004,-0.0483084,0.006183599999999997,-0.107508,-0.15933780000000003,0.05182980000000002,-0.0505264,-0.05056100000000001,3.460000000000962e-05,-0.05787780000000001,-0.06157860000000001,0.003700800000000004,-0.13464,-0.1925948,0.0579548,-0.1082874,-0.10762560000000002,-0.0006617999999999902,-0.054727200000000004,-0.05294280000000001,-0.0017843999999999915,-0.19533,-0.2645376,0.06920759999999998
-0.15,3.35,-0.031,-0.019,-0.086,-0.044,-0.02,-0.011,-0.055,-0.16,-0.022,0.017,-0.01,-0.089,0.7902,0.298,0.39,0.057,0.3263,-0.0210611,-0.0225238,0.0014627000000000008,-0.0354573,-0.035265000000000005,-0.00019229999999999248,-0.08831399999999999,-0.1141242,0.025810200000000005,-0.0190045,-0.009194600000000008,-0.009809899999999993,-0.0385422,-0.0326004,-0.005941799999999997,-0.103056,-0.1271518,0.024095800000000014,-0.046768599999999994,-0.018991000000000004,-0.02777759999999999,-0.053966700000000006,-0.041096600000000004,-0.012870100000000002,-0.129732,-0.14731879999999997,0.017586799999999986,-0.1033251,-0.08175360000000001,-0.021571499999999993,-0.050881800000000005,-0.016906800000000007,-0.033975,-0.189402,-0.1832256,-0.0061763999999999986
-0.15,3.45,-0.017,-0.039,-0.044,-0.142,0.002,-0.058,-0.06,-0.049,-0.035,-0.057,-0.048,-0.14,0.5843,0.226,0.318,0.011,0.2832,-0.036630399999999994,-0.0083167,-0.028313699999999994,-0.05143119999999999,-0.0198225,-0.03160869999999999,-0.11361399999999999,-0.0789153,-0.0346987,-0.034516,0.01613109999999999,-0.05064709999999999,-0.05460279999999999,-0.011598600000000004,-0.04300419999999999,-0.12986800000000004,-0.08411870000000002,-0.04574930000000002,-0.06306039999999999,0.023218499999999982,-0.08627889999999996,-0.0704608,-0.013711900000000006,-0.0567489,-0.15928,-0.0867842,-0.0724958,-0.12120639999999999,-0.047162400000000014,-0.07404399999999997,-0.0672892,0.0312738,-0.09856299999999998,-0.22507,-0.0745104,-0.1505596
-0.15,3.55,-0.013,-0.014,-0.027,-0.054,-0.007,-0.064,0.004,-0.023,-0.054,-0.087,-0.089,0.015,0.3193,0.191,0.345,-0.029,0.2363,-0.04421509999999999,0.009968300000000005,-0.0541834,-0.05884929999999999,5.250000000000393e-05,-0.0589018,-0.12688899999999997,-0.03360029999999999,-0.09328869999999997,-0.0421245,0.04872610000000001,-0.0908506,-0.0619852,0.015431400000000005,-0.0774166,-0.14387799999999998,-0.028733699999999994,-0.11514429999999998,-0.0703476,0.0775435,-0.1478911,-0.0776647,0.021533100000000006,-0.0991978,-0.17461999999999997,-0.008874199999999985,-0.1657458,-0.12783909999999998,-0.002642399999999996,-0.1251967,-0.07452879999999999,0.09328380000000001,-0.1678126,-0.24338499999999996,0.06540960000000004,-0.30879460000000003
-0.15,3.65,-0.007,-0.001,-0.002,0.011,-0.038,0.011,-0.043,-0.07,-0.05,-0.094,-0.095,0.017,0.1493,0.211,0.31,-0.091,0.202,-0.055868,0.0216983,-0.0775663,-0.069742,0.012802500000000003,-0.0825445,-0.137551,-0.0045302999999999975,-0.13302070000000002,-0.053886,0.0696361,-0.12352210000000001,-0.072715,0.032771400000000006,-0.10548640000000001,-0.15412,0.006796299999999998,-0.1609163,-0.080643,0.1123935,-0.1930365,-0.08758,0.044143100000000005,-0.1317231,-0.184102,0.04110580000000001,-0.2252078,-0.13514800000000002,0.0259176,-0.16106560000000003,-0.084607,0.1330638,-0.2176708,-0.25116700000000003,0.15516960000000002,-0.40633660000000005
-0.15,3.75,0.003,0.035,0.035,0.052,-0.02,-0.001,-0.004,0.166,-0.018,-0.045,-0.051,0.1,0.0303,0.188,0.35,0.001,0.1754,-0.0363458,0.0299093,-0.0662551,-0.050169399999999996,0.0217275,-0.0718969,-0.12161200000000001,0.0158187,-0.13743070000000002,-0.034371000000000006,0.08427309999999999,-0.1186441,-0.0531316,0.0449094,-0.098041,-0.13866400000000004,0.0316673,-0.17033130000000005,-0.0610308,0.13678849999999998,-0.19781929999999998,-0.06794260000000002,0.0599701,-0.12791270000000002,-0.16952,0.07609180000000001,-0.24561180000000002,-0.11533780000000002,0.045909599999999995,-0.1612474,-0.06498040000000001,0.16090980000000002,-0.22589020000000004,-0.23854,0.21800160000000002,-0.4565416
-0.15,3.85,0.008,0.048,0.065,0.12,0.012,-0.029,0.076,0.091,-0.033,-0.105,-0.043,0.049,0.0038,0.114,0.295,-0.073,0.1435,-0.046413499999999996,0.031737800000000004,-0.0781513,-0.060826500000000006,0.023715,-0.0845415,-0.141222,0.0203502,-0.1615722,-0.044354500000000005,0.0875326,-0.1318871,-0.063915,0.0476124,-0.1115274,-0.159828,0.0372058,-0.19703379999999998,-0.072151,0.142221,-0.214372,-0.07935750000000001,0.0634946,-0.1428521,-0.193496,0.08388280000000001,-0.27737880000000004,-0.1287735,0.05036159999999999,-0.1791351,-0.076269,0.1671108,-0.2433798,-0.268806,0.2319936,-0.5007996
-0.15,3.95,0.023,0.044,0.045,0.117,-0.002,-0.015,0.199,0.176,-0.015,-0.018,-0.036,0.058,0.0,0.125,0.404,0.098,0.1143,-0.024354099999999993,0.032,-0.05635409999999999,-0.0382043,0.024,-0.0622043,-0.11900000000000001,0.021,-0.14,-0.022375500000000003,0.088,-0.1103755,-0.04117219999999999,0.048,-0.0891722,-0.137375,0.038,-0.175375,-0.049086599999999994,0.143,-0.1920866,-0.05601170000000001,0.064,-0.12001170000000001,-0.17062499999999997,0.085,-0.255625,-0.10349810000000001,0.051,-0.1544981,-0.0530438,0.168,-0.2210438,-0.24499999999999997,0.234,-0.479
-0.05,0.55,0.025,0.047,0.073,0,0.013,0.013,0.073,-0.073,-0.062,-0.015,0.046,0.181,0.0,0,0,0,0.0241,-0.0378917,0.032,-0.0698917,-0.0522291,0.024,-0.0762291,-0.15,0.021,-0.17099999999999999,-0.0358435,0.088,-0.1238435,-0.0553014,0.048,-0.1033014,-0.171,0.038,-0.20900000000000002,-0.0634942,0.143,-0.2064942,-0.0706629,0.064,-0.1346629,-0.209,0.085,-0.294,-0.1198197,0.051,-0.1708197,-0.0675906,0.168,-0.2355906,-0.294,0.234,-0.528
-0.05,0.65,0.025,0.045,0.116,0.123,0.011,0.005,0.049,0.105,-0.072,-0.029,0.035,0.195,0.0,0.06,0.124,0.045,0.0341,-0.033341699999999995,0.032,-0.0653417,-0.046979099999999996,0.024,-0.07097909999999999,-0.13829999999999998,0.021,-0.15929999999999997,-0.0313935,0.088,-0.11939349999999999,-0.0499014,0.048,-0.0979014,-0.15803999999999999,0.038,-0.19604,-0.057694199999999994,0.143,-0.2006942,-0.06451290000000001,0.064,-0.1285129,-0.19375999999999996,0.085,-0.27875999999999995,-0.11126970000000001,0.051,-0.16226970000000002,-0.0615906,0.168,-0.2295906,-0.27366,0.234,-0.50766
-0.05,0.75,0.019,0.033,0.099,0.143,0.015,0.029,0.022,0.19,-0.068,-0.021,0.101,0.202,0.0,0.095,0.284,0.029,0.0585,-0.0328945,0.032,-0.0648945,-0.046383499999999994,0.024,-0.07038349999999999,-0.132995,0.021,-0.153995,-0.030967500000000002,0.088,-0.1189675,-0.049274,0.048,-0.097274,-0.152,0.038,-0.19,-0.056982,0.143,-0.199982,-0.06372650000000002,0.064,-0.12772650000000002,-0.18639,0.085,-0.27139,-0.10997450000000002,0.051,-0.16097450000000002,-0.06083600000000001,0.168,-0.228836,-0.26331499999999997,0.234,-0.49731499999999995
-0.05,0.85,0.029,0.037,0.11,0.1,0.016,0.045,0.056,0.087,-0.055,-0.034,-0.05,0.128,0.0,0.12,0.236,-0.007,0.0725,-0.036082499999999997,0.032,-0.06808249999999999,-0.049417499999999996,0.024,-0.0734175,-0.13284,0.021,-0.15384,-0.034177500000000006,0.088,-0.1221775,-0.052275,0.048,-0.100275,-0.15132,0.038,-0.18932000000000002,-0.059895000000000004,0.143,-0.202895,-0.0665625,0.064,-0.1305625,-0.18476,0.085,-0.26976,-0.11228250000000001,0.051,-0.1632825,-0.063705,0.168,-0.231705,-0.25956,0.234,-0.49356
