XLOC,ZLOC,RV_00,RV_10,RV_20,RV_30,RV_01,RV_11,RV_21,RV_31,RV_02,RV_12,RV_22,RV_32,CS,CONTACT,xWOBACON,CRV,FOUL,SWING_00,TAKE_00,DELTA_00,SWING_01,TAKE_01,DELTA_01,SWING_02,TAKE_02,DELTA_02,SWING_10,TAKE_10,DELTA_10,SWING_11,TAKE_11,DELTA_11,SWING_12,TAKE_12,DELTA_12,SWING_20,TAKE_20,DELTA_20,SWING_21,TAKE_21,DELTA_21,SWING_22,TAKE_22,DELTA_22,SWING_30,TAKE_30,DELTA_30,SWING_31,TAKE_31,DELTA_31,SWING_32,TAKE_32,DELTA_32
-0.35,3.85,0.018,0.028,0.085,0.074,0.02,-0.008,-0.005,0.153,-0.047,-0.047,-0.002,0.018,0.0217,0.175,0.339,0.032,0.1328,-0.0298386,0.030502699999999997,-0.0603413,-0.043247799999999996,0.0223725,-0.06562029999999999,-0.11814999999999999,0.0172893,-0.13543929999999998,-0.027923000000000003,0.08533089999999999,-0.11325389999999999,-0.0461212,0.0457866,-0.0919078,-0.135475,0.0334647,-0.16893970000000003,-0.0537836,0.1385515,-0.19233509999999998,-0.0604882,0.06111389999999999,-0.12160209999999999,-0.166825,0.0786202,-0.2454452,-0.1064626,0.04735439999999999,-0.15381699999999998,-0.0576148,0.16292220000000002,-0.220537,-0.23694999999999997,0.2225424,-0.45949239999999997
-0.35,3.95,0.026,0.034,0.156,0.135,0.034,0.019,0.018,0.164,-0.057,-0.014,0.0,0.206,0.0,0.119,0.455,0.107,0.0846,-0.0229942,0.032,-0.0549942,-0.0365126,0.024,-0.0605126,-0.119417,0.021,-0.140417,-0.021063000000000005,0.088,-0.109063,-0.0394094,0.048,-0.0874094,-0.137918,0.038,-0.17591800000000002,-0.0471342,0.143,-0.19013419999999998,-0.0538934,0.064,-0.11789340000000001,-0.171396,0.085,-0.256396,-0.10024220000000002,0.051,-0.15124220000000002,-0.050996599999999996,0.168,-0.2189966,-0.24628099999999997,0.234,-0.48028099999999996
-0.25,0.55,0.019,0.035,0.042,0,0.014,0.035,0.06,0.078,0.0,-0.01,-0.005,-0.013,0.0,0.082,0.131,-0.161,0.0175,-0.0478155,0.032,-0.0798155,-0.060912499999999994,0.024,-0.0849125,-0.15090199999999998,0.021,-0.17190199999999997,-0.0459445,0.088,-0.1339445,-0.063719,0.048,-0.111719,-0.17018,0.038,-0.20818,-0.071203,0.143,-0.21420299999999998,-0.07775150000000002,0.064,-0.14175150000000003,-0.205064,0.085,-0.290064,-0.12265550000000001,0.051,-0.17365550000000002,-0.07494500000000001,0.168,-0.24294500000000002,-0.283094,0.234,-0.517094
-0.25,0.65,0.015,0.049,0.055,0,0.001,0.025,0.056,0.21,0.021,-0.023,0.049,0.096,0.0,0.075,0.457,-0.055,0.0298,-0.039452600000000004,0.032,-0.0714526,-0.0528198,0.024,-0.0768198,-0.142875,0.021,-0.163875,-0.03754300000000001,0.088,-0.12554300000000002,-0.0556842,0.048,-0.1036842,-0.1623,0.038,-0.2003,-0.0633226,0.143,-0.2063226,-0.07000620000000002,0.064,-0.13400620000000002,-0.19745,0.085,-0.28245,-0.11583660000000003,0.051,-0.16683660000000003,-0.06714180000000002,0.168,-0.2351418,-0.276075,0.234,-0.5100750000000001
-0.25,0.75,0.018,0.051,0.084,0.183,0.008,0.039,0.053,0.219,-0.019,0.036,0.01,0.147,0.0,0.06,0.339,1.007,0.0453,0.023963899999999996,0.032,-0.008036100000000004,0.010169699999999997,0.024,-0.013830300000000004,-0.08057999999999998,0.021,-0.10157999999999999,0.025934499999999992,0.088,-0.0620655,0.007213799999999999,0.048,-0.0407862,-0.10031999999999999,0.038,-0.13832,-0.0006686000000000053,0.143,-0.14366859999999998,-0.007565700000000002,0.064,-0.07156570000000001,-0.13603999999999997,0.085,-0.22103999999999996,-0.0548601,0.051,-0.1058601,-0.004609800000000004,0.168,-0.1726098,-0.21594,0.234,-0.44994
-0.25,0.85,0.029,0.033,0.128,0.111,-0.006,0.004,0.055,0.176,-0.042,-0.045,0.041,0.039,0.0,0.096,0.338,0.058,0.0841,-0.0309917,0.032,-0.0629917,-0.04482509999999999,0.024,-0.0688251,-0.130032,0.021,-0.151032,-0.029015500000000003,0.088,-0.1170155,-0.047789399999999996,0.048,-0.0957894,-0.14901600000000004,0.038,-0.18701600000000004,-0.0556942,0.143,-0.1986942,-0.0626109,0.064,-0.1266109,-0.183368,0.085,-0.268368,-0.1100397,0.051,-0.1610397,-0.059646599999999994,0.168,-0.2276466,-0.260208,0.234,-0.494208
-0.25,0.95,0.016,0.032,0.096,0.203,-0.006,0.0,0.048,0,-0.026,-0.047,-0.017,-0.112,0.0,0.188,0.238,-0.066,0.0699,-0.0450383,0.032,-0.0770383,-0.0573849,0.024,-0.08138490000000001,-0.134208,0.021,-0.15520799999999998,-0.04327450000000001,0.088,-0.13127450000000002,-0.0600306,0.048,-0.1080306,-0.15126000000000003,0.038,-0.18926000000000004,-0.0670858,0.143,-0.2100858,-0.07325910000000001,0.064,-0.13725910000000002,-0.182116,0.085,-0.267116,-0.1155903,0.051,-0.1665903,-0.0706134,0.168,-0.23861340000000003,-0.25113599999999997,0.234,-0.485136
-0.25,1.05,0.033,0.029,0.08,0.149,-0.026,0.006,0.039,-0.008,-0.046,-0.051,0.047,-0.027,0.0,0.225,0.211,-0.036,0.0798,-0.0397276,0.032,-0.0717276,-0.0516948,0.024,-0.0756948,-0.12434999999999999,0.021,-0.14534999999999998,-0.038018,0.088,-0.126018,-0.054259199999999994,0.048,-0.1022592,-0.140625,0.038,-0.178625,-0.0610976,0.143,-0.2040976,-0.06708120000000001,0.064,-0.1310812,-0.170075,0.085,-0.255075,-0.1081116,0.051,-0.1591116,-0.0645168,0.168,-0.23251680000000002,-0.23595,0.234,-0.46995
-0.25,1.15,0.019,0.043,0.12,0.116,-0.017,0.026,0.036,0.14,-0.035,-0.021,0.011,0.018,0.0028,0.223,0.305,0.062,0.1356,-0.019940200000000005,0.031806799999999996,-0.051747,-0.032716600000000005,0.023790000000000002,-0.056506600000000004,-0.102724,0.0205212,-0.1232452,-0.018115000000000006,0.08765559999999999,-0.10577059999999999,-0.035454400000000004,0.047714400000000004,-0.08316880000000001,-0.11904100000000001,0.0374148,-0.1564558,-0.04275520000000001,0.142426,-0.1851812,-0.04914340000000001,0.06362759999999999,-0.11277100000000001,-0.148567,0.08417680000000001,-0.2327438,-0.09294820000000001,0.0505296,-0.14347780000000002,-0.04640560000000001,0.1673448,-0.2137504,-0.214612,0.23252160000000002,-0.4471336
-0.25,1.25,0.008,0.002,0.011,0.151,0.009,-0.004,-0.028,0.129,-0.045,0.005,-0.058,-0.048,0.0411,0.278,0.308,-0.015,0.1547,-0.0366079,0.0291641,-0.065772,-0.0488817,0.0209175,-0.0697992,-0.11246999999999999,0.013971899999999999,-0.1264419,-0.034854500000000004,0.0829447,-0.11779919999999999,-0.0515118,0.043807799999999994,-0.0953196,-0.127632,0.029410099999999998,-0.1570421,-0.058525400000000005,0.13457449999999999,-0.1930999,-0.0646623,0.058533699999999994,-0.123196,-0.15506799999999998,0.07291660000000001,-0.22798459999999998,-0.1067439,0.044095199999999994,-0.1508391,-0.0620322,0.15838259999999998,-0.2204148,-0.216438,0.21229920000000002,-0.42873720000000004
-0.25,1.35,0.011,-0.004,0.007,0.086,-0.019,-0.014,-0.049,0.139,-0.006,0.001,-0.033,-0.037,0.1985,0.314,0.322,0.041,0.1669,-0.018683299999999996,0.0183035,-0.0369868,-0.0306239,0.009112499999999999,-0.0397364,-0.090026,-0.0129435,-0.0770825,-0.016977500000000003,0.0635845,-0.08056200000000001,-0.03318259999999999,0.027753,-0.06093559999999999,-0.104432,-0.0034865000000000035,-0.1009455,-0.040005799999999994,0.1023075,-0.14231329999999998,-0.045976100000000006,0.0375995,-0.0835756,-0.13049999999999998,0.026641000000000005,-0.15714099999999998,-0.08691530000000001,0.017651999999999994,-0.1045673,-0.04341740000000001,0.12155099999999999,-0.16496840000000002,-0.18880999999999998,0.129192,-0.318002
-0.25,1.45,-0.011,0.004,-0.021,-0.001,0.001,0.007,-0.021,0.059,0.005,-0.004,-0.103,-0.098,0.4119,0.36,0.333,0.025,0.1857,-0.021550899999999998,0.003578900000000003,-0.0251298,-0.03311069999999999,-0.006892499999999996,-0.026218199999999997,-0.08700000000000001,-0.04943489999999999,-0.03756510000000002,-0.0198995,0.0373363,-0.0572358,-0.035587799999999996,0.0059862000000000075,-0.041574,-0.10044000000000002,-0.04808710000000001,-0.05235290000000001,-0.0421934,0.0585605,-0.10075390000000001,-0.0479733,0.009217300000000001,-0.05719060000000001,-0.12476,-0.03609859999999999,-0.0886614,-0.08760690000000002,-0.0181992,-0.06940770000000002,-0.0454962,0.07161540000000002,-0.11711160000000002,-0.17915999999999999,0.01651680000000004,-0.19567680000000004
-0.25,1.55,-0.008,0.002,-0.046,0.02,0.01,-0.063,-0.031,-0.047,-0.027,0.005,-0.027,-0.14,0.6972,0.415,0.355,0.042,0.1983,-0.011552099999999996,-0.0161068,0.004554700000000005,-0.022518299999999998,-0.02829,0.005771700000000001,-0.07032,-0.09822120000000001,0.027901200000000015,-0.009985500000000001,0.00224439999999999,-0.012229899999999991,-0.0248682,-0.023114400000000007,-0.0017537999999999929,-0.082605,-0.10771480000000001,0.025109800000000015,-0.0311346,7.39999999999838e-05,-0.031208599999999982,-0.0366177,-0.028727600000000006,-0.007890099999999997,-0.10483499999999998,-0.11997680000000001,0.015141800000000025,-0.07421610000000001,-0.06612960000000001,-0.008086499999999996,-0.0342678,0.00485519999999999,-0.03912299999999999,-0.15455999999999998,-0.1341216,-0.020438399999999968
-0.25,1.65,-0.035,-0.034,-0.018,-0.064,-0.041,-0.011,0.018,-0.034,0.005,0.024,-0.054,-0.181,0.8568,0.412,0.346,0.037,0.2292,-0.014992400000000001,-0.027119199999999996,0.012126799999999995,-0.026433199999999997,-0.040260000000000004,0.013826800000000007,-0.07295600000000002,-0.1255128,0.05255679999999999,-0.013358000000000004,-0.017386400000000003,0.0040284,-0.028884800000000002,-0.0393936,0.010508799999999999,-0.08530400000000003,-0.1410712,0.055767199999999975,-0.0354224,-0.032644,-0.0027784000000000003,-0.04114280000000001,-0.0499544,0.008811599999999996,-0.10764800000000002,-0.1668992,0.059251199999999976,-0.08036840000000002,-0.09294240000000001,0.012573999999999988,-0.0386912,-0.0324912,-0.006200000000000004,-0.15762800000000002,-0.21839039999999998,0.060762399999999966
-0.25,1.75,-0.022,0.003,-0.016,-0.119,-0.057,-0.032,0.002,-0.002,-0.01,-0.038,-0.029,-0.103,0.9604,0.461,0.376,0.051,0.2291,-0.004908699999999995,-0.0342676,0.029358900000000007,-0.015662099999999995,-0.04803,0.032367900000000005,-0.05733899999999999,-0.1432284,0.08588940000000002,-0.003372499999999997,-0.03012920000000001,0.02675670000000001,-0.01796639999999999,-0.0499608,0.031994400000000006,-0.068658,-0.16272360000000002,0.09406560000000003,-0.024111199999999996,-0.053882000000000006,0.02977080000000001,-0.029487899999999994,-0.06373320000000002,0.03424530000000002,-0.08913999999999997,-0.1973576,0.10821760000000002,-0.06635669999999999,-0.11034720000000002,0.04399050000000003,-0.027183599999999992,-0.056733600000000016,0.029550000000000024,-0.13495499999999996,-0.2730912,0.13813620000000001
-0.25,1.85,-0.016,0.001,-0.066,-0.152,0.014,-0.018,0.024,-0.099,-0.021,0.031,-0.01,-0.055,0.992,0.501,0.398,0.083,0.2301,0.014606300000000003,-0.036448,0.051054300000000004,0.004398900000000004,-0.0504,0.054798900000000005,-0.033267,-0.148632,0.115365,0.0160645,-0.034016,0.0500805,0.002211600000000001,-0.053183999999999995,0.055395599999999996,-0.043746,-0.169328,0.125582,-0.003621199999999998,-0.06036,0.0567388,-0.0087249,-0.06793600000000001,0.05921110000000001,-0.06270799999999999,-0.20664799999999997,0.14393999999999998,-0.043721699999999995,-0.115656,0.0719343,-0.006537599999999998,-0.064128,0.05759040000000001,-0.105123,-0.289776,0.18465299999999998
-0.25,1.95,-0.036,-0.039,0.042,-0.038,-0.02,0.017,-0.018,-0.101,-0.003,0.017,-0.016,-0.07,0.9937,0.478,0.403,0.045,0.2714,-0.0078458,-0.0365653,0.028719500000000002,-0.0189534,-0.0505275,0.03157410000000001,-0.05678999999999999,-0.1489227,0.0921327,-0.006259000000000004,-0.03422510000000001,0.027966100000000004,-0.021333600000000005,-0.0533574,0.03202379999999999,-0.067752,-0.1696833,0.1019313,-0.027680800000000002,-0.060708500000000006,0.03302770000000001,-0.0332346,-0.06816210000000002,0.034927500000000014,-0.087588,-0.2071478,0.1195598,-0.0713178,-0.11594160000000002,0.04462380000000002,-0.030854400000000008,-0.06452580000000001,0.033671400000000004,-0.131958,-0.29067360000000003,0.15871560000000004
-0.25,2.05,-0.006,-0.02,-0.046,-0.068,-0.03,0.0,0.01,-0.019,0.056,-0.015,-0.037,-0.04,1,0.522,0.401,0.052,0.2597,-0.00015089999999999895,-0.037,0.036849099999999996,-0.0104787,-0.051,0.040521299999999996,-0.044556,-0.15,0.105444,0.0013244999999999993,-0.035,0.0363245,-0.012691799999999996,-0.054,0.0413082,-0.054594000000000004,-0.171,0.11640600000000001,-0.018593400000000003,-0.062,0.0434066,-0.023757300000000002,-0.069,0.045242700000000004,-0.07275799999999999,-0.209,0.136242,-0.05916690000000001,-0.117,0.0578331,-0.0215442,-0.066,0.044455800000000004,-0.11338799999999999,-0.294,0.180612
-0.25,2.15,-0.003,-0.065,-0.046,-0.069,0.003,-0.017,-0.024,-0.102,0.028,-0.008,0.025,-0.001,1,0.551,0.425,0.047,0.2392,0.0004336000000000062,-0.037,0.037433600000000004,-0.009201199999999993,-0.051,0.041798800000000004,-0.04145299999999999,-0.15,0.108547,0.0018100000000000026,-0.035,0.03681000000000001,-0.011265799999999992,-0.054,0.04273420000000001,-0.050882,-0.171,0.12011800000000002,-0.016771399999999992,-0.062,0.04522860000000001,-0.0215888,-0.069,0.04741120000000001,-0.06794399999999998,-0.209,0.14105600000000001,-0.05462239999999999,-0.117,0.06237760000000002,-0.01952419999999999,-0.066,0.04647580000000001,-0.10610899999999998,-0.294,0.187891
-0.25,2.25,0.035,-0.027,-0.089,-0.069,0.016,0.013,0.017,-0.02,0.053,0.028,-0.004,0.017,1,0.508,0.448,0.115,0.2806,0.02983380000000001,-0.037,0.06683380000000001,0.01901740000000001,-0.051,0.07001740000000001,-0.015379999999999984,-0.15,0.13462000000000002,0.031379000000000004,-0.035,0.06637900000000001,0.01669960000000001,-0.054,0.0706996,-0.025711999999999992,-0.171,0.14528800000000003,0.010518800000000009,-0.062,0.07251880000000001,0.005110600000000007,-0.069,0.07411060000000001,-0.04440799999999998,-0.209,0.16459200000000002,-0.03197419999999999,-0.117,0.08502580000000001,0.007428400000000009,-0.066,0.0734284,-0.086228,-0.294,0.20777199999999998
-0.25,2.35,0.011,-0.01,-0.026,-0.034,0.015,-0.006,0.038,-0.051,0.04,0.109,0.026,0.011,1,0.485,0.456,0.128,0.301,0.031888,-0.037,0.068888,0.020463999999999996,-0.051,0.071464,-0.015170000000000003,-0.15,0.13483,0.033519999999999994,-0.035,0.06852,0.01801599999999999,-0.054,0.072016,-0.025985000000000008,-0.171,0.145015,0.011487999999999991,-0.062,0.073488,0.0057759999999999895,-0.069,0.074776,-0.045555,-0.209,0.163445,-0.03339200000000002,-0.117,0.08360799999999999,0.008223999999999988,-0.066,0.07422399999999998,-0.08932999999999999,-0.294,0.20467
-0.25,2.45,0.012,0.004,-0.028,0.006,0.009,0.019,0.027,-0.039,0.061,-0.008,-0.008,-0.076,1,0.476,0.424,0.1,0.2984,0.017171200000000005,-0.037,0.0541712,0.005657600000000006,-0.051,0.0566576,-0.031,-0.15,0.119,0.018816,-0.035,0.053816,0.003190400000000003,-0.054,0.0571904,-0.042004000000000014,-0.171,0.128996,-0.0033887999999999974,-0.062,0.0586112,-0.009145600000000004,-0.069,0.0598544,-0.061916,-0.209,0.147084,-0.048620800000000006,-0.117,0.0683792,-0.006678400000000001,-0.066,0.0593216,-0.106456,-0.294,0.187544
-0.25,2.55,-0.002,-0.002,0.013,-0.075,0.019,0.001,-0.058,-0.052,0.067,0.06,0.011,-0.013,1,0.47,0.411,0.1,0.3068,0.0160384,-0.037,0.0530384,0.004323200000000006,-0.051,0.0553232,-0.0325,-0.15,0.1175,0.017712,-0.035,0.052712,0.0018128000000000033,-0.054,0.0558128,-0.043630000000000016,-0.171,0.12736999999999998,-0.0048816,-0.062,0.0571184,-0.010739200000000004,-0.069,0.0582608,-0.06377000000000001,-0.209,0.14522999999999997,-0.05090560000000001,-0.117,0.0660944,-0.008228800000000001,-0.066,0.0577712,-0.10881999999999999,-0.294,0.18518
-0.25,2.65,0.001,-0.014,-0.027,-0.078,0.015,0.087,-0.033,-0.08,0.03,0.048,0.049,-0.05,0.9974,0.466,0.408,0.116,0.3106,0.022805800000000008,-0.036820599999999995,0.0596264,0.01098140000000001,-0.05080499999999999,0.0617864,-0.026043999999999998,-0.1495554,0.12351140000000001,0.024495000000000003,-0.0346802,0.059175200000000004,0.008447600000000006,-0.05373479999999999,0.0621824,-0.037258,-0.17045659999999999,0.1331986,0.0016908000000000062,-0.061466999999999994,0.0631578,-0.0042214,-0.0686542,0.0644328,-0.05754999999999999,-0.2082356,0.1506856,-0.0447622,-0.1165632,0.071801,-0.0016875999999999974,-0.0653916,0.063704,-0.10293999999999999,-0.2926272,0.1896872
-0.25,2.75,-0.028,-0.002,-0.115,-0.049,-0.006,-0.011,-0.015,-0.103,-0.036,-0.023,0.043,-0.048,1,0.436,0.367,0.04,0.3214,-0.015319799999999998,-0.037,0.0216802,-0.027715399999999998,-0.051,0.0232846,-0.06716000000000001,-0.15,0.08283999999999998,-0.013549000000000005,-0.035,0.021450999999999998,-0.030371600000000002,-0.054,0.023628399999999997,-0.07900400000000002,-0.171,0.091996,-0.03745480000000001,-0.062,0.02454519999999999,-0.043652600000000014,-0.069,0.025347399999999992,-0.10043600000000001,-0.209,0.10856399999999998,-0.08615180000000001,-0.117,0.030848199999999992,-0.0409964,-0.066,0.0250036,-0.148376,-0.294,0.14562399999999998
-0.25,2.85,-0.033,-0.002,-0.086,-0.091,-0.022,0.011,-0.055,-0.082,-0.049,0.047,0.012,-0.03,0.9969,0.386,0.392,0.053,0.3563,-0.015443099999999998,-0.036786099999999995,0.021342999999999997,-0.029027299999999995,-0.05076749999999999,0.021740199999999998,-0.071642,-0.1494699,0.07782789999999999,-0.013502500000000004,-0.03461870000000001,0.021116200000000005,-0.0319382,-0.053683800000000004,0.021745600000000004,-0.084536,-0.1703521,0.0858161,-0.03970059999999999,-0.0613645,0.021663900000000014,-0.0464927,-0.0685877,0.022095000000000004,-0.10786799999999999,-0.20808859999999998,0.10022059999999999,-0.0930671,-0.11647920000000002,0.02341210000000002,-0.04358179999999999,-0.0652746,0.021692800000000012,-0.16005799999999998,-0.2923632,0.1323052
-0.25,2.95,-0.007,-0.051,-0.015,-0.116,0.006,-0.027,-0.048,-0.121,-0.016,-0.008,0.0,-0.058,0.991,0.409,0.381,0.051,0.3113,-0.012526100000000002,-0.036378999999999995,0.023852899999999993,-0.025158299999999998,-0.050324999999999995,0.025166699999999997,-0.06779099999999999,-0.148461,0.08067000000000002,-0.010721500000000005,-0.033893,0.023171499999999994,-0.027865200000000003,-0.053082,0.025216799999999994,-0.080202,-0.169119,0.088917,-0.035083600000000006,-0.06015499999999999,0.025071399999999987,-0.04139970000000001,-0.067803,0.02640329999999999,-0.10265999999999999,-0.206354,0.10369400000000002,-0.0847101,-0.11548800000000001,0.03077790000000001,-0.0386928,-0.063894,0.025201200000000007,-0.152895,-0.289248,0.136353
-0.25,3.05,-0.003,-0.002,-0.04,-0.065,-0.023,-0.012,0.017,-0.037,-0.047,0.003,-0.036,-0.027,0.9971,0.347,0.374,0.103,0.3196,-0.00024520000000000097,-0.0367999,0.0365547,-0.013861600000000002,-0.050782499999999994,0.03692089999999999,-0.062209,-0.1495041,0.0872951,0.0016999999999999932,-0.0346433,0.036343299999999995,-0.016779400000000007,-0.0537042,0.036924799999999994,-0.07592200000000002,-0.17039390000000001,0.0944719,-0.024560200000000004,-0.061405499999999995,0.03684529999999999,-0.03136840000000002,-0.06861430000000002,0.0372459,-0.10073599999999999,-0.20814739999999998,0.10741139999999999,-0.07805320000000002,-0.1165128,0.03845959999999998,-0.028450600000000006,-0.0653214,0.036870799999999995,-0.156241,-0.2924688,0.13622779999999998
-0.25,3.15,-0.027,-0.007,-0.051,-0.087,-0.018,0.005,-0.02,-0.103,0.018,0.094,-0.054,-0.055,0.9865,0.336,0.35,0.097,0.3317,-0.004248899999999993,-0.036068499999999996,0.0318196,-0.018188699999999988,-0.049987500000000004,0.031798800000000016,-0.06700799999999998,-0.1476915,0.08068350000000002,-0.0022574999999999956,-0.03333950000000001,0.031082000000000012,-0.021175799999999995,-0.052623,0.03144720000000001,-0.080952,-0.16817850000000004,0.08722650000000004,-0.02914139999999999,-0.05923250000000001,0.030091100000000016,-0.03611129999999999,-0.0672045,0.03109320000000001,-0.10618399999999997,-0.205031,0.09884700000000002,-0.0839049,-0.11473200000000001,0.03082710000000001,-0.0331242,-0.06284100000000001,0.02971680000000001,-0.16262399999999996,-0.286872,0.12424800000000005
-0.25,3.25,-0.033,-0.013,-0.061,-0.064,-0.034,0.005,-0.052,-0.152,-0.092,-0.033,-0.084,-0.124,0.9318,0.301,0.322,-0.004,0.3215,-0.038962500000000004,-0.032294199999999995,-0.006668300000000009,-0.053249500000000005,-0.045884999999999995,-0.00736450000000001,-0.10605400000000001,-0.13833779999999998,0.032283799999999974,-0.03692150000000001,-0.0266114,-0.01031010000000001,-0.05631100000000001,-0.0470436,-0.009267400000000009,-0.12073300000000002,-0.1567462,0.03601319999999998,-0.064475,-0.04801899999999999,-0.016456000000000012,-0.07161850000000002,-0.059929399999999994,-0.011689100000000022,-0.147295,-0.18894919999999998,0.041654199999999975,-0.12060250000000003,-0.1055424,-0.015060100000000035,-0.068557,-0.050041199999999994,-0.018515800000000013,-0.20671,-0.25799039999999995,0.05128039999999995
-0.25,3.35,-0.037,-0.041,-0.07,-0.064,-0.037,-0.087,-0.034,0.051,-0.023,0.034,-0.095,-0.076,0.8059,0.268,0.298,0.024,0.298,-0.031678,-0.023607099999999992,-0.008070900000000006,-0.046098,-0.036442499999999996,-0.009655500000000004,-0.10336799999999999,-0.1168089,0.013440900000000006,-0.029618000000000005,-0.011125699999999999,-0.018492300000000007,-0.049188,-0.0342018,-0.014986200000000005,-0.11874000000000001,-0.13043310000000002,0.011693100000000012,-0.057428,-0.022209499999999993,-0.03521850000000001,-0.064638,-0.04318469999999999,-0.02145330000000001,-0.146556,-0.15193459999999998,0.005378599999999983,-0.11407800000000001,-0.08439119999999999,-0.029686800000000027,-0.061548,-0.02058059999999999,-0.04096740000000001,-0.208776,-0.19151519999999994,-0.01726080000000005
-0.25,3.45,-0.027,-0.038,-0.02,-0.044,-0.048,-0.048,-0.033,0.064,-0.057,0.028,-0.046,-0.076,0.6104,0.215,0.344,0.016,0.271,-0.035632000000000004,-0.010117600000000004,-0.0255144,-0.050416,-0.02178,-0.028636,-0.11431,-0.0833784,-0.03093159999999999,-0.03352000000000001,0.012920799999999986,-0.04644079999999999,-0.05358400000000001,-0.014260800000000004,-0.0393232,-0.13079500000000002,-0.08957360000000003,-0.04122139999999999,-0.062032000000000004,0.01786799999999998,-0.07989999999999998,-0.06942400000000001,-0.01718320000000001,-0.052240800000000004,-0.160625,-0.0944576,-0.06616739999999999,-0.12011200000000001,-0.051547200000000015,-0.0685648,-0.06625600000000001,0.025166399999999985,-0.09142239999999999,-0.22735,-0.0882912,-0.13905879999999998
-0.25,3.55,-0.005,0.007,-0.007,0.166,-0.024,-0.002,-0.002,-0.052,0.001,-0.045,-0.007,-0.012,0.3166,0.213,0.374,0.098,0.2759,-0.018453299999999995,0.010154600000000001,-0.0286079,-0.0333339,0.00025500000000000175,-0.033588900000000005,-0.097176,-0.0331386,-0.0640374,-0.016327500000000005,0.049058199999999996,-0.0653857,-0.0365226,0.0157068,-0.0522294,-0.113703,-0.0281694,-0.0855336,-0.04502579999999999,0.078097,-0.12312279999999999,-0.0524661,0.0218922,-0.0743583,-0.143609,-0.008080399999999988,-0.1355286,-0.1034853,-0.0021888000000000046,-0.1012965,-0.0492774,0.0939156,-0.14319300000000001,-0.210504,0.06683520000000003,-0.2773392
-0.25,3.65,-0.001,-0.01,0.083,0.05,-0.002,-0.022,0.015,0.107,-0.071,-0.014,-0.006,0.01,0.1454,0.18,0.307,0.044,0.2284,-0.0308708,0.0219674,-0.0528382,-0.0455484,0.013095000000000002,-0.058643400000000005,-0.11508,-0.0038633999999999995,-0.1112166,-0.028774000000000004,0.0701158,-0.09888980000000001,-0.048693600000000004,0.0331692,-0.08186280000000001,-0.1323,0.007611399999999997,-0.1399114,-0.0570808,0.11319299999999999,-0.17027379999999998,-0.06441960000000001,0.0446618,-0.10908140000000001,-0.16346,0.04225240000000001,-0.20571240000000002,-0.1147428,0.0265728,-0.1413156,-0.06127440000000001,0.1339764,-0.1952508,-0.23316,0.15722880000000003,-0.39038880000000004
-0.25,3.75,0.007,-0.009,0.072,0.139,-0.005,-0.035,0.042,-0.062,-0.017,-0.043,-0.07,-0.061,0.042,0.182,0.324,-0.067,0.1727,-0.0488499,0.029102,-0.0779519,-0.0627197,0.02085,-0.0835697,-0.13489400000000001,0.013818,-0.148712,-0.04686850000000001,0.08283399999999999,-0.1297025,-0.0656918,0.043716,-0.1094078,-0.15207200000000004,0.029221999999999998,-0.18129400000000004,-0.0736174,0.13438999999999998,-0.20800739999999998,-0.08055230000000001,0.058414,-0.13896630000000001,-0.183156,0.07265200000000001,-0.25580800000000004,-0.12810590000000002,0.04394399999999999,-0.1720499,-0.0775802,0.158172,-0.23575220000000002,-0.252686,0.211824,-0.46451000000000003
-0.25,3.85,0.02,0.039,0.032,0.187,-0.012,0.019,0.132,0.169,-0.038,-0.019,0.029,-0.068,0.0187,0.131,0.37,0.212,0.1622,-0.010382400000000003,0.030709700000000003,-0.041092100000000006,-0.024819200000000003,0.0225975,-0.047416700000000006,-0.10257799999999999,0.0178023,-0.1203803,-0.008320000000000004,0.08569989999999998,-0.09401989999999999,-0.027912800000000005,0.0460926,-0.0740054,-0.120827,0.0340917,-0.15491870000000002,-0.0361624,0.13916649999999997,-0.17532889999999995,-0.04338080000000001,0.0615129,-0.1048937,-0.153849,0.0795022,-0.2333512,-0.09287840000000001,0.047858399999999995,-0.1407368,-0.04028720000000001,0.1636242,-0.20391140000000002,-0.227714,0.2241264,-0.45184040000000003
-0.25,3.95,0.026,0.023,0.095,0.039,0.012,0.021,0.035,0.173,0.002,0.003,-0.077,-0.027,0.0037,0.108,0.347,0.028,0.1216,-0.0344792,0.031744699999999994,-0.0662239,-0.0486696,0.0237225,-0.0723921,-0.130776,0.0203673,-0.1511433,-0.03245200000000001,0.08754489999999998,-0.11999689999999999,-0.051710400000000004,0.0476226,-0.099333,-0.149508,0.037226699999999995,-0.1867347,-0.0598192,0.1422415,-0.20206069999999998,-0.06691440000000001,0.06350789999999999,-0.1304223,-0.18340399999999998,0.08391219999999999,-0.2673162,-0.11556720000000001,0.0503784,-0.1659456,-0.0638736,0.1671342,-0.2310078,-0.25922399999999995,0.2320464,-0.4912704
