"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp"
163,686531,"Lipcius, Andre",163,100,0.286,0.114,0.346,0.4,0.326,0.298,0.245,10,35,87.3,16.6,2298,90.3,90.52,19,78,85,0.20000000000000284,6.4,108,150,120,147,301,325,287,"-0.7","0.7"
162,665833,"Cruz, Oneil",162,100,0.25,0.125,0.292,0.375,0.335,0.322,0.214,8,32,89.5,10.6,2168,87,83.61,22,73,89,-3.4000000000000057,6.5,116,145,118,150,288,324,299,"-3","3"
162,656248,"Bouchard, Sean",162,100,0.316,0.368,0.381,0.684,0.432,0.372,0.239,12,38,91,7.9,2215,88.5,89,22,72,90,0.5,6.4,110,149,121,146,305,327,298,"-3.1","3.1"
160,666152,"Hamilton, David",160,100,0.121,0.061,0.174,0.182,0.216,0.227,0.15,4,33,89,17.7,2181,90.2,90.56,14,69,91,0.3999999999999915,6.49,109,145,105,151,280,318,294,"4.1","-4.1"
159,675986,"Smith-Njigba, Canaan",159,100,0.125,0.094,0.235,0.219,0.199,0.239,0.155,4,32,87,0.1,2306,88.5,88.97,26,71,88,0.5,6.58,112,145,111,151,288,322,301,"4","-4"
159,669087,"Huff, Sam",159,100,0.256,0.256,0.348,0.512,0.337,0.321,0.233,11,43,90.2,5.5,2239,87.8,87.99,40,90,69,0.20000000000000284,6.43,107,151,121,148,303,329,292,"2.5","-2.5"
158,677588,"Tena, José",158,100,0.226,0.065,0.389,0.29,0.264,0.236,0.172,7,31,88.5,13.3,2211,88.5,88.78,20,67,91,0.29999999999999716,6.46,116,146,106,150,280,315,298,"1.3","-1.3"
157,666703,"Rosario, Eguy",157,100,0.25,0.25,0.318,0.5,0.322,0.249,0.194,9,36,84.9,14.7,2340,88.9,89.15,23,75,82,0.19999999999998863,6.47,110,151,117,148,297,320,290,"-1","1"
155,676391,"Clement, Ernie",155,100,0.38,0.12,0.391,0.5,0.378,0.328,0.327,19,50,84.1,16.2,2234,89.4,89.49,9,89,66,0.09999999999999432,6.32,109,149,111,146,298,321,288,"-5.6","5.6"
153,621458,"Ríos, Edwin",153,100,0.071,0.143,0.091,0.214,0.219,0.272,0.154,2,28,89.5,20.8,2121,88.1,88.51,28,72,81,0.4000000000000057,6.56,118,146,126,152,290,322,302,"2.2","-2.2"
150,680814,"Burdick, Peyton",150,100,0.182,0.152,0.357,0.333,0.269,0.257,0.157,6,33,93.9,17.3,2195,89.7,89.6,37,80,70,-0.10000000000000853,6.31,109,150,117,146,308,320,292,"2.9","-2.9"
147,666149,"Fitzgerald, Tyler",147,100,0.219,0.25,0.25,0.469,0.31,0.2,0.155,7,32,87.3,18.2,2273,88.9,89.42,17,66,81,0.5,6.58,107,152,109,148,302,317,284,"-0.3","0.3"
146,682515,"Porter, Logan",146,100,0.194,0.129,0.263,0.323,0.297,0.302,0.198,6,31,85.6,18.1,2161,89,89.16,22,68,77,0.20000000000000284,6.31,105,148,116,145,301,326,295,"1.4","-1.4"
141,663796,"Montes, Coco",141,100,0.184,0.132,0.24,0.316,0.247,0.203,0.149,7,38,82.5,19.7,2211,89.2,89.77,25,87,54,0.5999999999999943,6.45,108,152,117,147,308,325,293,"3.6","-3.6"
138,677941,"Adams, Jordyn",138,100,0.128,0,0.208,0.128,0.11,0.171,0.176,5,39,91.8,6.2,2132,90.2,90.56,30,85,53,0.3999999999999915,6.54,108,152,113,146,308,321,289,"6","-6"
136,663905,"Blankenhorn, Travis",136,100,0.161,0.097,0.167,0.258,0.262,0.322,0.225,5,31,92.3,6.2,2283,89.1,89.38,19,60,76,0.30000000000001137,6.4,117,147,122,153,292,314,300,"1","-1"
135,666164,"Rutherford, Blake",135,100,0.171,0,0.24,0.171,0.166,0.17,0.16,6,35,87.1,-0.8,2304,89,89.11,26,82,53,0.09999999999999432,6.32,115,145,113,150,286,320,297,"3.3","-3.3"
134,691783,"Lawlar, Jordan",134,100,0.129,0,0.2,0.129,0.166,0.189,0.14,4,31,75.9,11.2,2364,88.7,88.73,20,62,72,0,6.42,107,150,110,147,301,326,284,"4.9","-4.9"
134,691406,"Caminero, Junior",134,100,0.235,0.118,0.28,0.353,0.276,0.278,0.224,8,34,85.4,-0.4,2224,88.5,88.57,20,66,68,0.09999999999999432,6.53,102,150,122,144,295,324,279,"0","0"
134,686452,"Millas, Drew",134,100,0.286,0.179,0.318,0.464,0.365,0.349,0.282,8,28,82.4,1.4,2261,90.2,90.5,14,65,69,0.29999999999999716,6.44,109,147,110,148,297,317,297,"-0.8","0.8"
129,656514,"Haseley, Adam",129,100,0.222,0.056,0.286,0.278,0.253,0.29,0.25,8,36,87.6,8.1,2360,87.2,87.42,19,70,59,0.20000000000000284,6.45,116,146,111,149,285,318,299,"1.3","-1.3"
128,656403,"Ellis, Drew",128,100,0.217,0.261,0.214,0.478,0.373,0.374,0.211,5,23,90.7,20.2,2258,88.7,89.03,14,50,78,0.29999999999999716,6.42,108,150,120,144,301,325,299,"-2.7","2.7"
126,620443,"Torrens, Luis",126,100,0.25,0.107,0.368,0.357,0.289,0.266,0.237,7,28,86.9,22.8,2157,88.7,88.67,17,64,62,0,6.26,112,150,118,148,300,318,291,"0.2","-0.2"
124,677008,"Kjerstad, Heston",124,100,0.233,0.233,0.278,0.467,0.318,0.363,0.268,7,30,92.4,19.3,2327,87.7,87.7,21,58,66,0,6.43,118,148,123,153,293,327,299,"-0.8","0.8"
120,671083,"Kennedy, Buddy",120,100,0.167,0.042,0.222,0.208,0.255,0.3,0.225,4,24,84.8,15.4,2220,87.3,86.78,12,45,75,-0.5,6.33,108,151,123,147,303,322,295,"2.2","-2.2"
120,664247,"Garlick, Kyle",120,100,0.179,0.25,0.2,0.429,0.28,0.333,0.2,5,28,92.1,17.3,2134,87.7,87.96,18,47,73,0.29999999999999716,6.51,104,152,122,146,298,326,292,"0.3","-0.3"
120,691176,"Domínguez, Jasson",120,100,0.258,0.419,0.211,0.677,0.403,0.355,0.278,8,31,89.6,-0.8,2196,89.2,89.21,20,59,61,0,6.33,108,147,130,149,291,329,297,"-3.8","3.8"
118,669065,"Stowers, Kyle",118,100,0.067,0,0.111,0.067,0.117,0.193,0.144,2,30,87.5,17.3,2211,90.1,89.62,23,64,54,-0.5,6.43,116,147,114,151,292,326,304,"6.3","-6.3"
117,676632,"Madris, Bligh",117,100,0.154,0.038,0.211,0.192,0.222,0.276,0.197,4,26,85.5,19.1,2212,88,88.07,18,58,59,0.09999999999999432,6.32,118,147,119,153,293,319,299,"4.4","-4.4"
116,664057,"Stevenson, Andrew",116,100,0.189,0.027,0.241,0.216,0.216,0.202,0.166,7,37,84.1,-0.4,2215,88.5,88.79,16,62,54,0.29999999999999716,6.34,111,146,102,150,292,324,301,"4.4","-4.4"
116,669450,"Hummel, Cooper",116,100,0.087,0.043,0.143,0.13,0.163,0.266,0.201,2,23,92.3,7.2,2291,87,87.03,18,53,63,0,6.3,114,147,109,148,293,321,292,"3.5","-3.5"
113,656495,"Guthrie, Dalton",113,100,0.167,0.042,0.235,0.208,0.239,0.281,0.198,4,24,85.5,25.5,2217,88.4,88.51,18,57,56,0.09999999999999432,6.35,112,151,114,148,293,319,287,"1.9","-1.9"
112,687401,"Ortiz, Joey",112,100,0.212,0.03,0.28,0.242,0.192,0.244,0.248,7,33,88.1,0,2212,89,88.96,13,57,55,0,6.31,108,151,116,146,306,322,278,"2.6","-2.6"
112,664770,"Lukes, Nathan",112,100,0.192,0.115,0.278,0.308,0.266,0.276,0.211,5,26,86.5,13,2237,89.2,89.42,12,62,50,0.20000000000000284,6.49,110,144,110,149,280,318,296,"1.8","-1.8"
112,640458,"Mercado, Óscar",112,100,0.29,0.097,0.333,0.387,0.304,0.273,0.271,9,31,85.5,22.9,2237,87.7,87.66,14,60,52,0,6.21,108,151,116,146,302,319,288,"-2.2","2.2"
111,660634,"Hernández, Yonny",111,100,0.136,0.045,0.2,0.182,0.197,0.204,0.135,3,22,79,11.9,2254,90.4,91.16,13,45,66,0.7999999999999972,6.59,111,146,109,148,287,311,296,"0.9","-0.9"
106,656185,"Allen, Greg",106,100,0.217,0.261,0.333,0.478,0.349,0.192,0.1,5,23,84.1,19.4,2288,88.9,89.32,18,51,55,0.3999999999999915,6.49,109,147,108,150,287,319,292,"-0.1","0.1"
104,600303,"La Stella, Tommy",104,100,0.19,0.048,0.25,0.238,0.249,0.244,0.184,4,21,86.6,19.2,2256,88.7,88.99,10,40,64,0.29999999999999716,6.43,113,146,109,150,282,319,294,"2","-2"
