"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp"
2027,592669,"Renfroe, Hunter",2027,100,0.255,0.236,0.281,0.492,0.347,0.323,0.24,121,474,90,17.4,2289,88.6,88.62,261,968,1059,0,6.31,107,152,121,146,304,323,296,"-4","4"
2023,542303,"Ozuna, Marcell",2023,100,0.226,0.187,0.252,0.413,0.298,0.337,0.256,106,470,89.4,16.5,2244,88.8,89,287,999,1024,0.20000000000000284,6.39,108,152,121,146,307,327,295,"14.3","-14.3"
2017,570482,"Urshela, Gio",2017,100,0.285,0.144,0.326,0.429,0.332,0.323,0.268,143,501,88.9,11.8,2261,88.7,88.61,229,1071,946,-0.10000000000000853,6.25,107,151,119,147,304,322,286,"-6.4","6.4"
2017,543305,"Hicks, Aaron",2017,100,0.216,0.096,0.279,0.313,0.292,0.303,0.218,83,384,87.3,14,2217,88.4,88.27,214,828,1189,-0.10000000000000853,6.3,112,157,114,150,297,325,294,"5.2","-5.2"
2017,593160,"Merrifield, Whit",2017,100,0.25,0.125,0.276,0.375,0.294,0.288,0.24,126,504,86.3,15.1,2248,89,89.04,199,1026,991,0,6.32,106,151,106,147,304,321,288,"6.7","-6.7"
2009,668939,"Rutschman, Adley",2009,100,0.254,0.191,0.291,0.445,0.354,0.342,0.248,101,398,87.9,15.5,2204,88.8,88.79,146,814,1195,0,6.36,113,164,124,151,296,324,297,"-9.9","9.9"
2004,665161,"Peña, Jeremy",2004,100,0.253,0.173,0.298,0.426,0.309,0.3,0.248,132,521,87.2,7.9,2246,88.1,87.91,329,1107,897,-0.19999999999998863,6.32,106,152,113,146,298,326,290,"1","-1"
1992,443558,"Cruz, Nelson",1992,100,0.234,0.103,0.295,0.337,0.292,0.32,0.241,105,448,90.9,7.2,2254,89.2,89.25,324,1012,980,0,6.36,107,152,123,147,307,323,297,"0.6","-0.6"
1982,622761,"Mateo, Jorge",1982,100,0.221,0.158,0.286,0.379,0.281,0.272,0.222,109,494,85.6,14.2,2287,88.2,88.21,330,1069,913,0,6.35,103,151,106,147,301,320,287,"16","-16"
1980,621035,"Taylor, Chris",1980,100,0.221,0.152,0.336,0.373,0.298,0.277,0.195,89,402,86.6,20.1,2227,89.1,89.22,395,989,991,0.10000000000000853,6.37,107,152,115,145,304,322,295,"8.8","-8.8"
1977,545341,"Grichuk, Randal",1977,100,0.259,0.166,0.309,0.425,0.315,0.281,0.229,131,506,90,8.7,2267,89.3,89.66,247,1000,977,0.4000000000000057,6.36,107,152,119,147,308,325,296,"-5.6","5.6"
1974,649966,"Urías, Luis",1974,100,0.239,0.165,0.274,0.404,0.327,0.326,0.238,97,406,87.3,18,2281,89.1,89.01,189,853,1121,-0.09999999999999432,6.34,107,151,117,146,300,321,292,"-1.5","1.5"
1966,680977,"Donovan, Brendan",1966,100,0.281,0.097,0.33,0.379,0.349,0.339,0.266,110,391,87.4,5.7,2256,89.6,89.68,117,749,1217,0.10000000000000853,6.33,116,150,111,150,290,320,301,"-20.7","20.7"
1964,666185,"Carlson, Dylan",1964,100,0.236,0.144,0.281,0.38,0.306,0.301,0.234,102,432,85.6,12.2,2224,89.2,89.21,232,907,1057,0,6.3,113,153,114,150,298,322,300,"5.1","-5.1"
1945,642731,"Estrada, Thairo",1945,100,0.26,0.139,0.29,0.4,0.317,0.299,0.246,127,488,85,7.6,2239,88.9,89.07,189,957,988,0.19999999999998863,6.35,107,153,110,147,301,319,289,"-2.5","2.5"
1942,543257,"Grossman, Robbie",1942,100,0.209,0.102,0.283,0.311,0.283,0.281,0.205,86,411,86.5,21,2218,88.6,88.52,190,795,1147,-0.09999999999999432,6.31,111,160,116,150,294,321,294,"4.5","-4.5"
1940,643396,"Kiner-Falefa, Isiah",1940,100,0.261,0.066,0.296,0.327,0.285,0.29,0.262,126,483,85.3,3.9,2249,89.2,89.15,97,868,1071,0,6.35,107,151,112,148,301,318,281,"2.5","-2.5"
1938,641531,"Dozier, Hunter",1938,100,0.236,0.152,0.298,0.387,0.298,0.301,0.241,109,462,88.4,12.8,2255,88.1,88.16,286,981,957,0.10000000000000853,6.29,107,153,120,147,304,327,297,"9.4","-9.4"
1926,643217,"Benintendi, Andrew",1926,100,0.304,0.095,0.352,0.399,0.342,0.334,0.273,140,461,88.7,12.2,2195,89,89.07,192,928,996,0.09999999999999432,6.31,114,154,109,151,293,323,302,"-9","9"
1920,516782,"Marte, Starling",1920,100,0.292,0.176,0.34,0.468,0.355,0.336,0.276,136,466,86.6,7.2,2259,89,89.01,230,957,963,0,6.38,106,151,110,146,300,320,289,"-20.7","20.7"
1912,669289,"Espinal, Santiago",1912,100,0.267,0.102,0.3,0.37,0.305,0.298,0.263,120,449,85.7,13.6,2280,89.2,89.1,137,882,1029,-0.10000000000000853,6.32,107,152,115,147,298,319,285,"3.9","-3.9"
1900,593871,"Polanco, Jorge",1900,100,0.235,0.171,0.269,0.405,0.333,0.358,0.248,88,375,88.1,21.3,2202,88.5,88.51,206,805,1095,0,6.27,111,157,114,150,295,324,297,"-9.3","9.3"
1900,656582,"Joe, Connor",1900,100,0.238,0.121,0.296,0.359,0.314,0.311,0.241,96,404,85.3,10.6,2232,88.6,88.9,163,768,1132,0.30000000000001137,6.33,108,153,120,148,307,326,296,"4.7","-4.7"
1888,670764,"Walls, Taylor",1888,100,0.172,0.113,0.221,0.285,0.252,0.27,0.196,70,407,85.5,15.8,2200,89.3,89.14,206,812,1076,-0.20000000000000284,6.31,112,151,108,149,291,322,295,"20.1","-20.1"
1881,596142,"Sánchez, Gary",1881,100,0.205,0.172,0.257,0.377,0.29,0.321,0.22,86,419,90.5,14,2275,88.4,88.39,255,828,1053,0,6.29,105,154,121,145,299,326,294,"3","-3"
1877,681082,"Stott, Bryson",1877,100,0.234,0.124,0.274,0.358,0.289,0.284,0.237,100,427,87.5,12.7,2220,89.7,89.69,145,844,1033,0,6.3,115,149,109,151,285,318,299,"12.4","-12.4"
1876,673548,"Suzuki, Seiya",1876,100,0.262,0.171,0.326,0.433,0.334,0.326,0.247,104,397,89.6,11.2,2274,89.1,87.82,167,731,1145,-1.2999999999999972,6.38,108,151,120,146,302,322,292,"-6.4","6.4"
1861,643265,"Cooper, Garrett",1861,100,0.261,0.155,0.34,0.415,0.33,0.341,0.26,108,414,89.6,8.8,2256,89.4,89.32,211,842,1019,-0.10000000000000853,6.42,111,153,121,148,307,322,290,"-9.1","9.1"
1853,614177,"Reyes, Franmil",1853,100,0.221,0.144,0.307,0.365,0.28,0.275,0.203,97,438,92,9.9,2298,88.6,86.99,328,885,968,-1.5999999999999943,6.3,109,152,122,147,301,325,296,"14.6","-14.6"
1852,666971,"Gurriel Jr., Lourdes",1852,100,0.291,0.108,0.346,0.4,0.327,0.321,0.273,132,453,90.6,10.9,2275,89.5,89.33,192,902,950,-0.20000000000000284,6.33,109,153,121,148,302,325,292,"-6.7","6.7"
1844,666158,"Lux, Gavin",1844,100,0.276,0.124,0.341,0.399,0.328,0.314,0.247,116,421,88,6.8,2216,89.1,89.19,183,786,1058,0.10000000000000853,6.29,113,151,117,149,294,321,303,"-2.8","2.8"
1841,519317,"Stanton, Giancarlo",1841,100,0.211,0.251,0.227,0.462,0.327,0.35,0.24,84,398,95,10.8,2272,89.5,89.5,290,794,1047,0,6.33,107,153,122,148,310,330,294,"-12.7","12.7"
1840,596847,"Choi, Ji Man",1840,100,0.233,0.154,0.32,0.388,0.322,0.337,0.236,83,356,92.1,10.3,2199,89.7,89.65,248,768,1072,0,6.34,115,168,122,153,292,327,303,"-5.9","5.9"
1837,572041,"Pollock, AJ",1837,100,0.245,0.143,0.278,0.389,0.297,0.317,0.258,120,489,88.6,11.7,2264,88.2,88.19,243,984,853,0,6.26,107,152,119,145,301,326,292,"9","-9"
1836,680911,"Miller, Owen",1836,100,0.243,0.108,0.29,0.351,0.287,0.291,0.246,103,424,85.8,10.1,2266,89.2,89.17,163,881,955,0,6.28,107,151,117,146,296,317,285,"10.1","-10.1"
1831,663538,"Hoerner, Nico",1831,100,0.281,0.129,0.3,0.41,0.32,0.301,0.27,135,481,87.1,10.4,2250,88.3,86.37,128,901,930,-1.8999999999999915,6.38,108,151,114,146,299,318,288,"-5.2","5.2"
1830,444482,"Peralta, David",1830,100,0.251,0.164,0.307,0.415,0.315,0.313,0.249,110,439,90.3,15.1,2236,89,88.87,242,922,908,-0.09999999999999432,6.32,115,156,118,151,292,325,303,"5.2","-5.2"
1825,575929,"Contreras, Willson",1825,100,0.243,0.224,0.27,0.466,0.357,0.364,0.256,101,416,90.4,8.5,2243,89,88.39,285,923,902,-0.5999999999999943,6.39,107,152,120,146,303,325,296,"-9.7","9.7"
1818,650859,"Rengifo, Luis",1818,100,0.264,0.166,0.285,0.429,0.314,0.296,0.254,129,489,86.6,9.9,2212,87.7,87.69,218,1013,805,0,6.32,112,151,110,149,297,320,297,"10.1","-10.1"
1816,500743,"Rojas, Miguel",1816,100,0.236,0.087,0.258,0.323,0.268,0.293,0.264,111,471,85.9,10,2267,88.9,88.74,135,869,946,-0.20000000000000284,6.38,108,151,114,147,303,317,283,"9.9","-9.9"
1812,669304,"Miranda, Jose",1812,100,0.268,0.158,0.307,0.426,0.329,0.317,0.253,119,444,89.3,13.8,2262,88.3,88.22,227,933,879,-0.09999999999999432,6.25,107,151,119,146,301,322,290,"-9.8","9.8"
1807,669016,"Marsh, Brandon",1807,100,0.245,0.139,0.36,0.384,0.296,0.287,0.226,104,424,87.6,10.1,2235,88.5,88.45,252,866,941,0,6.33,115,151,113,151,293,322,302,"-1.6","1.6"
1789,570731,"Schoop, Jonathan",1789,100,0.202,0.121,0.234,0.322,0.245,0.268,0.228,97,481,87,9.7,2259,88.6,88.53,280,993,796,-0.09999999999999432,6.3,107,153,121,148,300,324,292,"31.5","-31.5"
1768,647304,"Naylor, Josh",1768,100,0.256,0.196,0.268,0.452,0.331,0.327,0.257,115,449,89.4,10.3,2271,88.6,88.24,176,901,867,-0.3999999999999915,6.24,115,166,121,151,290,322,298,"-13.9","13.9"
1762,670032,"Lopez, Nicky",1762,100,0.227,0.046,0.265,0.273,0.251,0.273,0.243,99,436,82.9,4.3,2227,89.2,89.24,150,865,897,0,6.33,107,146,98,148,282,316,301,"28.5","-28.5"
1761,596059,"Odor, Rougned",1761,100,0.207,0.15,0.244,0.357,0.278,0.277,0.207,88,426,86.6,21.4,2216,88.6,88.54,243,891,870,-0.09999999999999432,6.31,116,162,113,153,296,325,296,"9.3","-9.3"
1759,641680,"Heim, Jonah",1759,100,0.227,0.172,0.249,0.399,0.306,0.291,0.224,92,406,89.1,16.9,2203,88.9,88.76,191,893,866,-0.10000000000000853,6.28,114,160,122,152,298,328,298,"3.2","-3.2"
1746,665120,"Walsh, Jared",1746,100,0.215,0.158,0.281,0.374,0.278,0.28,0.221,91,423,89.6,10.4,2188,88.5,88.48,237,858,888,0,6.35,117,164,122,150,299,325,303,"16.2","-16.2"
1739,600869,"Candelario, Jeimer",1739,100,0.217,0.145,0.257,0.361,0.277,0.292,0.228,93,429,87.2,13.5,2228,88.1,88.01,232,914,825,-0.09999999999999432,6.28,114,160,118,151,293,324,295,"7.1","-7.1"
1738,578428,"Iglesias, Jose",1738,100,0.292,0.089,0.326,0.38,0.312,0.281,0.266,128,439,83.7,5.9,2250,89.2,89.51,119,902,836,0.29999999999999716,6.36,106,152,116,148,304,321,290,"-1.2","1.2"
1733,663697,"India, Jonathan",1733,100,0.249,0.13,0.305,0.378,0.314,0.301,0.238,96,386,84.9,14.5,2257,89.1,89.28,169,716,1017,0.20000000000000284,6.37,108,152,118,145,298,319,290,"-9.3","9.3"
1725,660162,"Moncada, Yoán",1725,100,0.212,0.141,0.265,0.353,0.275,0.289,0.22,84,397,88.2,15.5,2211,89.3,89.24,226,812,913,-0.09999999999999432,6.26,114,158,120,150,296,325,298,"8.2","-8.2"
1725,608336,"Gallo, Joey",1725,100,0.16,0.197,0.219,0.357,0.286,0.294,0.167,56,350,89.1,23.2,2219,88.7,88.62,332,818,907,-0.10000000000000853,6.26,116,176,128,154,303,328,300,"10.1","-10.1"
1720,543063,"Crawford, Brandon",1720,100,0.231,0.113,0.28,0.344,0.289,0.287,0.217,94,407,87.8,12,2237,89.3,89.45,277,872,848,0.20000000000000284,6.35,115,154,115,150,295,323,304,"6.4","-6.4"
1717,572191,"Taylor, Michael A.",1717,100,0.254,0.104,0.321,0.357,0.297,0.289,0.223,105,414,84.8,11.7,2255,88.7,88.85,257,884,833,0.20000000000000284,6.35,106,151,106,145,305,325,294,"6.6","-6.6"
1716,682985,"Greene, Riley",1716,100,0.253,0.109,0.354,0.362,0.303,0.316,0.246,95,376,89.5,2.8,2245,88.7,88.72,199,778,938,0,6.3,115,151,113,152,289,322,299,"-3.1","3.1"
1713,592325,"Gamel, Ben",1713,100,0.232,0.137,0.291,0.369,0.308,0.316,0.244,86,371,88.1,10.8,2243,88.7,88.75,176,739,974,0.09999999999999432,6.35,116,152,110,151,290,318,298,"-5.9","5.9"
1700,521692,"Perez, Salvador",1700,100,0.254,0.211,0.285,0.465,0.324,0.323,0.242,113,445,91.4,17.8,2266,88.2,88.28,310,976,724,0.09999999999999432,6.31,107,153,122,145,306,331,300,"-14.3","14.3"
1700,594777,"Calhoun, Kole",1700,100,0.196,0.134,0.263,0.33,0.26,0.294,0.223,76,388,90.8,15.5,2234,88.4,88.28,327,902,798,-0.10000000000000853,6.28,117,165,127,152,296,327,299,"14.7","-14.7"
1699,657757,"Sheets, Gavin",1699,100,0.241,0.17,0.272,0.411,0.308,0.283,0.224,91,377,88.4,14.6,2233,88.2,88.25,178,811,888,0.09999999999999432,6.29,116,165,124,152,294,326,300,"-2.4","2.4"
1685,592626,"Pederson, Joc",1685,100,0.274,0.247,0.31,0.521,0.373,0.367,0.266,104,380,92.6,14.4,2246,89.2,89.34,189,776,909,0.09999999999999432,6.31,117,164,122,150,298,325,303,"-34.7","34.7"
1660,605612,"Castro, Harold",1660,100,0.271,0.11,0.318,0.381,0.297,0.316,0.275,114,420,86.4,11,2234,88.8,88.76,177,892,768,0,6.3,114,152,110,152,287,321,299,"-0.7","0.7"
1656,596146,"Kepler, Max",1656,100,0.227,0.121,0.249,0.348,0.298,0.338,0.266,88,388,89.1,11.2,2224,88.7,88.59,152,764,892,-0.10000000000000853,6.23,114,160,122,151,295,326,300,"8.2","-8.2"
1655,671739,"Harris II, Michael",1655,100,0.297,0.217,0.361,0.514,0.368,0.335,0.268,123,414,89.2,4.2,2236,88.7,88.88,244,867,788,0.20000000000000284,6.37,115,149,112,151,296,323,301,"-23.7","23.7"
1648,666624,"Morel, Christopher",1648,100,0.235,0.198,0.32,0.433,0.322,0.324,0.233,89,379,87.9,8.8,2252,88.3,87.63,316,825,823,-0.7000000000000028,6.37,107,151,114,145,300,322,293,"-3.8","3.8"
1645,602104,"Urías, Ramón",1645,100,0.248,0.166,0.287,0.414,0.313,0.32,0.25,100,403,88.8,10.8,2268,89,89.04,225,820,825,0,6.39,107,151,117,148,305,324,288,"-3","3"
1643,408234,"Cabrera, Miguel",1643,100,0.254,0.063,0.324,0.317,0.275,0.275,0.234,101,397,89.9,5,2256,89.3,89.32,223,825,818,0,6.36,110,155,123,149,303,325,289,"11.1","-11.1"
1642,663728,"Raleigh, Cal",1642,100,0.211,0.278,0.226,0.489,0.33,0.324,0.216,78,370,90.9,22.5,2184,88.3,88.28,277,864,778,0,6.27,114,163,125,150,294,321,296,"-2.7","2.7"
1633,518595,"d'Arnaud, Travis",1633,100,0.268,0.205,0.306,0.472,0.343,0.313,0.247,106,396,88.5,11.8,2263,89.3,89.49,232,862,771,0.20000000000000284,6.4,109,152,121,147,307,324,291,"-17.5","17.5"
1632,543877,"Vázquez, Christian",1632,100,0.274,0.126,0.31,0.399,0.312,0.301,0.262,109,398,87.9,10.7,2250,89.1,89.1,138,803,829,0,6.33,109,151,120,148,296,320,289,"-4.2","4.2"
1620,573131,"Ruf, Darin",1620,100,0.204,0.135,0.258,0.338,0.291,0.31,0.219,68,334,89.2,14.8,2246,89.1,88.92,180,654,966,-0.19999999999998863,6.29,107,153,122,146,303,323,293,"-3.6","3.6"
1617,670623,"Paredes, Isaac",1617,100,0.205,0.23,0.195,0.435,0.323,0.297,0.21,68,331,87.4,15.8,2283,88.7,88.58,106,644,973,-0.10000000000000853,6.3,108,153,121,147,299,325,292,"2.3","-2.3"
1617,543333,"Hosmer, Eric",1617,100,0.268,0.113,0.304,0.382,0.313,0.311,0.258,102,380,88.4,3.1,2251,89.1,88.96,149,792,825,-0.09999999999999432,6.29,115,154,122,152,294,325,306,"-2.8","2.8"
1609,679529,"Torkelson, Spencer",1609,100,0.203,0.117,0.255,0.319,0.272,0.302,0.223,73,360,90.5,15,2273,88.4,88.39,189,739,870,0,6.27,106,153,121,148,302,325,292,"16.3","-16.3"
1594,547180,"Harper, Bryce",1594,100,0.286,0.227,0.324,0.514,0.369,0.38,0.288,106,370,91.5,11.3,2161,89.3,89.23,253,896,698,-0.09999999999999432,6.32,116,158,129,152,295,325,304,"-24.8","24.8"
1594,641933,"O'Neill, Tyler",1594,100,0.228,0.165,0.277,0.392,0.307,0.331,0.24,76,334,89.8,13.6,2284,88.7,88.78,228,738,856,0.09999999999999432,6.32,106,151,121,145,306,324,298,"-0.5","0.5"
1584,676801,"McCormick, Chas",1584,100,0.245,0.162,0.308,0.407,0.326,0.325,0.232,88,359,86.9,12,2251,88.5,88.42,247,766,818,-0.09999999999999432,6.35,107,153,116,147,301,325,290,"-4.2","4.2"
1578,606132,"Tapia, Raimel",1578,100,0.265,0.114,0.315,0.38,0.293,0.286,0.256,109,411,87.2,3.6,2237,89.7,89.66,188,875,702,0,6.34,113,150,103,151,285,319,301,"0.9","-0.9"
1578,623912,"Ramírez, Harold",1578,100,0.3,0.104,0.35,0.404,0.327,0.31,0.275,121,403,88.5,4.8,2257,88.2,88,227,890,688,-0.20000000000000284,6.3,106,152,120,148,302,324,290,"-10.8","10.8"
1575,596115,"Story, Trevor",1575,100,0.238,0.196,0.309,0.434,0.316,0.301,0.221,85,357,88.9,17.8,2268,89.2,89.18,242,785,790,0,6.33,106,152,120,147,296,323,296,"-7.2","7.2"
1573,518735,"Grandal, Yasmani",1573,100,0.202,0.067,0.249,0.269,0.263,0.29,0.217,66,327,90,12,2235,89.3,89.19,135,625,948,-0.09999999999999432,6.27,114,164,123,151,296,326,300,"12.7","-12.7"
1572,669261,"Suwinski, Jack",1572,100,0.202,0.209,0.242,0.411,0.311,0.307,0.204,66,326,88.3,14.2,2262,88.2,88.25,207,679,893,0.09999999999999432,6.33,117,154,118,150,293,319,298,"3.6","-3.6"
1570,542932,"Berti, Jon",1570,100,0.24,0.098,0.308,0.338,0.298,0.306,0.236,86,358,88,4.7,2234,89.7,89.63,171,698,872,-0.10000000000000853,6.36,110,152,112,148,304,318,286,"6","-6"
1550,624503,"Gordon, Nick",1550,100,0.272,0.156,0.34,0.427,0.321,0.333,0.261,110,405,89.9,12.1,2229,89.1,89.12,256,920,630,0,6.27,111,149,109,150,288,321,298,"-6.8","6.8"
1546,661388,"Contreras, William",1546,100,0.278,0.228,0.344,0.506,0.37,0.347,0.243,93,334,90.4,6.1,2263,88.4,88.69,236,689,857,0.29999999999999716,6.44,109,152,120,148,307,324,293,"-11.4","11.4"
1543,605119,"Anderson, Brian",1543,100,0.222,0.124,0.291,0.346,0.293,0.309,0.229,75,338,88.7,7.7,2218,89.1,89,237,782,760,-0.09999999999999432,6.41,109,152,120,147,308,320,289,"4.3","-4.3"
1538,660688,"Ruiz, Keibert",1538,100,0.251,0.109,0.271,0.36,0.299,0.328,0.277,99,394,87.8,14.9,2207,88.2,88.28,117,783,755,0.09999999999999432,6.37,114,159,126,150,296,319,298,"11.3","-11.3"
1536,602074,"Daza, Yonathan",1536,100,0.301,0.083,0.347,0.384,0.323,0.308,0.282,112,372,84.4,4.7,2266,88.2,88.53,145,775,761,0.29999999999999716,6.36,107,151,114,147,307,321,289,"-4.7","4.7"
1533,543281,"Harrison, Josh",1533,100,0.256,0.114,0.297,0.37,0.305,0.284,0.233,99,386,87,14.3,2275,88.8,88.7,180,838,695,-0.09999999999999432,6.24,108,151,112,146,299,321,286,"9.4","-9.4"
1529,621439,"Buxton, Byron",1529,100,0.224,0.303,0.244,0.526,0.356,0.358,0.242,76,340,92.9,21.4,2238,88.7,88.69,244,715,814,0,6.27,105,152,118,143,302,327,297,"-7.5","7.5"
1524,656308,"Chavis, Michael",1524,100,0.229,0.16,0.294,0.389,0.282,0.261,0.217,92,401,85.2,11.2,2255,88.5,88.65,271,880,644,0.09999999999999432,6.38,106,151,120,146,305,320,290,"12.6","-12.6"
1522,543592,"Nola, Austin",1522,100,0.251,0.078,0.284,0.329,0.29,0.305,0.256,87,347,89.2,11.8,2227,89.4,89.27,94,652,870,-0.10000000000000853,6.3,108,153,121,147,303,320,290,"6.1","-6.1"
1522,621438,"Taylor, Tyrone",1522,100,0.233,0.209,0.272,0.442,0.314,0.307,0.236,87,373,87.8,16.6,2287,88.5,88.42,205,775,746,-0.09999999999999432,6.29,106,152,118,145,302,320,292,"-1.5","1.5"
1517,542364,"Ortega, Rafael",1517,100,0.241,0.117,0.285,0.358,0.305,0.307,0.241,76,316,86.6,16.7,2230,88.4,87.38,133,689,828,-1,6.35,116,153,112,149,289,321,298,"7.5","-7.5"
1514,657656,"Laureano, Ramón",1514,100,0.211,0.165,0.262,0.376,0.294,0.307,0.219,73,346,88.7,14.9,2254,88.5,88.58,213,702,812,0.09999999999999432,6.38,109,153,119,147,298,322,291,"6","-6"
1505,458015,"Votto, Joey",1505,100,0.205,0.165,0.257,0.37,0.31,0.322,0.218,66,322,89.7,14.3,2222,88.6,85.55,207,700,805,-3,6.31,115,163,137,152,291,322,301,"-5.5","5.5"
1504,455117,"Maldonado, Martín",1504,100,0.186,0.166,0.228,0.352,0.264,0.253,0.181,64,344,87.2,14.2,2267,88.2,87.84,242,751,753,-0.4000000000000057,6.29,107,153,119,146,296,323,287,"14.1","-14.1"
1490,571771,"Hernández, Enrique",1490,100,0.222,0.116,0.257,0.338,0.28,0.297,0.238,80,361,87.8,17.2,2258,88.5,88.43,175,710,780,-0.09999999999999432,6.33,106,152,118,146,295,322,294,"6.4","-6.4"
1486,605204,"Davis, J.D.",1486,100,0.248,0.17,0.36,0.418,0.333,0.351,0.242,79,318,92.4,12.3,2240,89.1,89.09,285,762,724,0,6.34,109,153,122,147,305,324,292,"-4.9","4.9"
1483,677950,"Thomas, Alek",1483,100,0.231,0.113,0.263,0.344,0.272,0.277,0.238,88,381,87.4,2.6,2250,88.9,88.8,182,729,754,-0.10000000000000853,6.32,114,151,111,150,290,322,304,"13.3","-13.3"
1475,666915,"Dalbec, Bobby",1475,100,0.215,0.155,0.293,0.369,0.287,0.296,0.216,68,317,90.3,15.2,2256,88.9,88.98,240,686,789,0.09999999999999432,6.37,108,152,122,147,295,325,297,"9.8","-9.8"
1474,607732,"Stallings, Jacob",1474,100,0.223,0.069,0.28,0.292,0.265,0.274,0.221,77,346,86.3,12.7,2260,89.2,89.02,146,644,830,-0.20000000000000284,6.44,110,152,120,147,304,318,285,"14.9","-14.9"
1473,669222,"Senzel, Nick",1473,100,0.231,0.075,0.276,0.306,0.272,0.299,0.249,86,373,86.7,11.1,2240,89,86.84,153,702,771,-2.200000000000003,6.36,108,151,117,146,299,320,287,"6.8","-6.8"
1472,670768,"González, Luis",1472,100,0.251,0.106,0.312,0.357,0.299,0.268,0.215,78,311,84.3,8.3,2248,89.2,89.3,158,695,777,0.09999999999999432,6.33,112,149,104,150,289,317,302,"1.5","-1.5"
1459,665833,"Cruz, Oneil",1459,100,0.233,0.218,0.317,0.45,0.32,0.304,0.223,77,331,91.9,8.3,2269,87.8,87.93,209,591,868,0.10000000000000853,6.36,117,155,120,152,300,324,303,"-11.2","11.2"
1445,553869,"Díaz, Elias",1445,100,0.228,0.14,0.27,0.368,0.284,0.274,0.222,80,351,88.4,11.1,2265,88.5,88.81,170,748,697,0.29999999999999716,6.35,108,152,121,148,308,325,294,"7","-7"
1440,650489,"Castro, Willi",1440,100,0.241,0.126,0.288,0.367,0.285,0.29,0.261,88,365,84.3,13.6,2242,88.5,88.43,238,838,602,-0.09999999999999432,6.26,112,153,109,151,291,321,293,"13.5","-13.5"
1437,640461,"Pinder, Chad",1437,100,0.235,0.15,0.313,0.385,0.281,0.28,0.235,85,361,87.2,9.4,2225,88.3,88.34,262,760,677,0,6.37,108,152,120,147,301,324,291,"11","-11"
1436,545358,"Stassi, Max",1436,100,0.18,0.123,0.239,0.303,0.258,0.266,0.18,60,333,88.4,9.2,2254,88.4,88.37,215,633,803,0,6.35,107,153,120,146,305,322,292,"17.7","-17.7"
1423,608348,"Kelly, Carson",1423,100,0.211,0.123,0.247,0.334,0.275,0.288,0.225,67,317,87.4,14.9,2267,89.4,89.27,131,621,802,-0.10000000000000853,6.34,108,153,121,146,304,323,292,"13.7","-13.7"
1420,607054,"Peterson, Jace",1420,100,0.236,0.146,0.303,0.382,0.306,0.3,0.231,68,288,87.6,8.8,2218,88.9,88.91,155,581,839,0,6.3,116,150,112,151,289,318,300,"5.1","-5.1"
1418,596748,"Franco, Maikel",1418,100,0.229,0.113,0.262,0.342,0.261,0.272,0.243,85,371,87,11.4,2220,88.3,88.4,213,760,658,0.10000000000000853,6.38,106,152,121,146,304,321,295,"13.1","-13.1"
1415,645302,"Robles, Victor",1415,100,0.224,0.087,0.292,0.311,0.26,0.244,0.203,82,366,79.4,11.7,2255,88.6,88.68,207,761,654,0.10000000000000853,6.36,102,151,105,146,299,318,288,"11.3","-11.3"
1409,660757,"Gonzalez, Oscar",1409,100,0.296,0.166,0.345,0.461,0.339,0.32,0.279,107,362,88.6,5.4,2308,88.3,88.2,223,835,574,-0.09999999999999432,6.24,108,152,121,147,298,322,289,"-0.4","0.4"
1406,516416,"Segura, Jean",1406,100,0.277,0.11,0.307,0.387,0.32,0.303,0.254,98,354,87.6,4.2,2232,89.2,89.06,127,686,720,-0.10000000000000853,6.3,108,152,114,149,298,320,286,"3.9","-3.9"
1404,663837,"Vierling, Matt",1404,100,0.246,0.105,0.29,0.351,0.285,0.324,0.275,80,325,91,11.8,2245,89.4,89.41,122,626,778,0,6.35,108,152,116,148,300,318,288,"12","-12"
1397,622534,"Margot, Manuel",1397,100,0.274,0.101,0.332,0.375,0.308,0.299,0.264,92,336,87.9,8.9,2278,88.8,88.52,182,736,661,-0.29999999999999716,6.28,106,152,112,148,302,325,290,"2.1","-2.1"
1391,660821,"Sánchez, Jesús",1391,100,0.214,0.188,0.258,0.403,0.298,0.298,0.226,67,313,89.4,10.6,2258,89,88.83,197,665,726,-0.20000000000000284,6.35,116,153,118,151,295,323,302,"7.2","-7.2"
1389,663457,"Nootbaar, Lars",1389,100,0.228,0.221,0.248,0.448,0.342,0.346,0.247,66,290,90.5,9.9,2244,89,89.06,128,544,845,0.09999999999999432,6.31,116,153,114,154,294,322,301,"-7.4","7.4"
1387,650559,"De La Cruz, Bryan",1387,100,0.252,0.179,0.304,0.432,0.313,0.355,0.287,83,329,90.8,9.8,2243,88.8,88.41,196,682,705,-0.3999999999999915,6.34,109,151,119,146,304,321,289,"5","-5"
